stage,frame,token,input_cycle,output_cycle,elapsed_cycles
block0,24,3,380511,385446,4935
block1,24,3,385446,388322,2876
patch_queue,24,4,378540,379526,986
embedding,24,4,379526,381498,1972
block0,24,4,381498,386433,4935
block1,24,4,386433,389309,2876
patch_queue,24,5,379527,380513,986
embedding,24,5,380513,382485,1972
block0,24,5,382485,387420,4935
block1,24,5,387420,390296,2876
patch_queue,24,6,380514,381500,986
embedding,24,6,381500,383472,1972
block0,24,6,383472,388407,4935
block1,24,6,388407,391283,2876
patch_queue,24,7,381501,382487,986
embedding,24,7,382487,384459,1972
block0,24,7,384459,389394,4935
block1,24,7,389394,392270,2876
patch_queue,24,8,382488,383474,986
embedding,24,8,383474,385446,1972
block0,24,8,385446,390381,4935
block1,24,8,390381,393257,2876
patch_queue,24,9,383475,384461,986
embedding,24,9,384461,386433,1972
block0,24,9,386433,391368,4935
block1,24,9,391368,394244,2876
patch_queue,24,10,384462,385448,986
embedding,24,10,385448,387420,1972
block0,24,10,387420,392355,4935
block1,24,10,392355,395231,2876
patch_queue,24,11,385449,386435,986
embedding,24,11,386435,388407,1972
block0,24,11,388407,393342,4935
block1,24,11,393342,396218,2876
patch_queue,24,12,386436,387422,986
embedding,24,12,387422,389394,1972
block0,24,12,389394,394329,4935
block1,24,12,394329,397205,2876
patch_queue,24,13,387423,388409,986
embedding,24,13,388409,390381,1972
block0,24,13,390381,395316,4935
block1,24,13,395316,398192,2876
patch_queue,24,14,388410,389396,986
embedding,24,14,389396,391368,1972
block0,24,14,391368,396303,4935
block1,24,14,396303,399179,2876
patch_queue,24,15,389397,390383,986
embedding,24,15,390383,392355,1972
block0,24,15,392355,397290,4935
block1,24,15,397290,400166,2876
head_hidden_first_token,24,0,385361,403459,18098
head_hidden_last_token,24,15,400166,403459,3293
head_output,24,0,403459,404201,742
serializer,24,0,404201,404259,58
patch_queue,25,0,390384,391370,986
embedding,25,0,391370,393342,1972
block0,25,0,393342,398277,4935
block1,25,0,398277,401153,2876
patch_queue,25,1,391371,392357,986
embedding,25,1,392357,394329,1972
block0,25,1,394329,399264,4935
block1,25,1,399264,402140,2876
patch_queue,25,2,392358,393344,986
embedding,25,2,393344,395316,1972
block0,25,2,395316,400251,4935
block1,25,2,400251,403127,2876
patch_queue,25,3,393345,394331,986
embedding,25,3,394331,396303,1972
block0,25,3,396303,401238,4935
block1,25,3,401238,404114,2876
patch_queue,25,4,394332,395318,986
embedding,25,4,395318,397290,1972
block0,25,4,397290,402225,4935
block1,25,4,402225,405101,2876
patch_queue,25,5,395319,396305,986
embedding,25,5,396305,398277,1972
block0,25,5,398277,403212,4935
block1,25,5,403212,406088,2876
patch_queue,25,6,396306,397292,986
embedding,25,6,397292,399264,1972
block0,25,6,399264,404199,4935
block1,25,6,404199,407075,2876
patch_queue,25,7,397293,398279,986
embedding,25,7,398279,400251,1972
block0,25,7,400251,405186,4935
block1,25,7,405186,408062,2876
patch_queue,25,8,398280,399266,986
embedding,25,8,399266,401238,1972
block0,25,8,401238,406173,4935
block1,25,8,406173,409049,2876
patch_queue,25,9,399267,400253,986
embedding,25,9,400253,402225,1972
block0,25,9,402225,407160,4935
block1,25,9,407160,410036,2876
patch_queue,25,10,400254,401240,986
embedding,25,10,401240,403212,1972
block0,25,10,403212,408147,4935
block1,25,10,408147,411023,2876
patch_queue,25,11,401241,402227,986
embedding,25,11,402227,404199,1972
block0,25,11,404199,409134,4935
block1,25,11,409134,412010,2876
patch_queue,25,12,402228,403214,986
embedding,25,12,403214,405186,1972
block0,25,12,405186,410121,4935
block1,25,12,410121,412997,2876
patch_queue,25,13,403215,404201,986
embedding,25,13,404201,406173,1972
block0,25,13,406173,411108,4935
block1,25,13,411108,413984,2876
patch_queue,25,14,404202,405188,986
embedding,25,14,405188,407160,1972
block0,25,14,407160,412095,4935
block1,25,14,412095,414971,2876
patch_queue,25,15,405189,406175,986
embedding,25,15,406175,408147,1972
block0,25,15,408147,413082,4935
block1,25,15,413082,415958,2876
head_hidden_first_token,25,0,401153,419251,18098
head_hidden_last_token,25,15,415958,419251,3293
head_output,25,0,419251,419993,742
serializer,25,0,419993,420051,58
patch_queue,26,0,406176,407162,986
embedding,26,0,407162,409134,1972
block0,26,0,409134,414069,4935
block1,26,0,414069,416945,2876
patch_queue,26,1,407163,408149,986
embedding,26,1,408149,410121,1972
block0,26,1,410121,415056,4935
block1,26,1,415056,417932,2876
patch_queue,26,2,408150,409136,986
embedding,26,2,409136,411108,1972
block0,26,2,411108,416043,4935
block1,26,2,416043,418919,2876
patch_queue,26,3,409137,410123,986
embedding,26,3,410123,412095,1972
block0,26,3,412095,417030,4935
block1,26,3,417030,419906,2876
patch_queue,26,4,410124,411110,986
embedding,26,4,411110,413082,1972
block0,26,4,413082,418017,4935
block1,26,4,418017,420893,2876
patch_queue,26,5,411111,412097,986
embedding,26,5,412097,414069,1972
block0,26,5,414069,419004,4935
block1,26,5,419004,421880,2876
patch_queue,26,6,412098,413084,986
embedding,26,6,413084,415056,1972
block0,26,6,415056,419991,4935
block1,26,6,419991,422867,2876
patch_queue,26,7,413085,414071,986
embedding,26,7,414071,416043,1972
block0,26,7,416043,420978,4935
block1,26,7,420978,423854,2876
patch_queue,26,8,414072,415058,986
embedding,26,8,415058,417030,1972
block0,26,8,417030,421965,4935
block1,26,8,421965,424841,2876
patch_queue,26,9,415059,416045,986
embedding,26,9,416045,418017,1972
block0,26,9,418017,422952,4935
block1,26,9,422952,425828,2876
patch_queue,26,10,416046,417032,986
embedding,26,10,417032,419004,1972
block0,26,10,419004,423939,4935
block1,26,10,423939,426815,2876
patch_queue,26,11,417033,418019,986
embedding,26,11,418019,419991,1972
block0,26,11,419991,424926,4935
block1,26,11,424926,427802,2876
patch_queue,26,12,418020,419006,986
embedding,26,12,419006,420978,1972
block0,26,12,420978,425913,4935
block1,26,12,425913,428789,2876
patch_queue,26,13,419007,419993,986
embedding,26,13,419993,421965,1972
block0,26,13,421965,426900,4935
block1,26,13,426900,429776,2876
patch_queue,26,14,419994,420980,986
embedding,26,14,420980,422952,1972
block0,26,14,422952,427887,4935
block1,26,14,427887,430763,2876
patch_queue,26,15,420981,421967,986
embedding,26,15,421967,423939,1972
block0,26,15,423939,428874,4935
block1,26,15,428874,431750,2876
head_hidden_first_token,26,0,416945,435043,18098
head_hidden_last_token,26,15,431750,435043,3293
head_output,26,0,435043,435785,742
serializer,26,0,435785,435843,58
patch_queue,27,0,421968,422954,986
embedding,27,0,422954,424926,1972
block0,27,0,424926,429861,4935
block1,27,0,429861,432737,2876
patch_queue,27,1,422955,423941,986
embedding,27,1,423941,425913,1972
block0,27,1,425913,430848,4935
block1,27,1,430848,433724,2876
patch_queue,27,2,423942,424928,986
embedding,27,2,424928,426900,1972
block0,27,2,426900,431835,4935
block1,27,2,431835,434711,2876
patch_queue,27,3,424929,425915,986
embedding,27,3,425915,427887,1972
block0,27,3,427887,432822,4935
block1,27,3,432822,435698,2876
patch_queue,27,4,425916,426902,986
embedding,27,4,426902,428874,1972
block0,27,4,428874,433809,4935
block1,27,4,433809,436685,2876
patch_queue,27,5,426903,427889,986
embedding,27,5,427889,429861,1972
block0,27,5,429861,434796,4935
block1,27,5,434796,437672,2876
patch_queue,27,6,427890,428876,986
embedding,27,6,428876,430848,1972
block0,27,6,430848,435783,4935
block1,27,6,435783,438659,2876
patch_queue,27,7,428877,429863,986
embedding,27,7,429863,431835,1972
block0,27,7,431835,436770,4935
block1,27,7,436770,439646,2876
patch_queue,27,8,429864,430850,986
embedding,27,8,430850,432822,1972
block0,27,8,432822,437757,4935
block1,27,8,437757,440633,2876
patch_queue,27,9,430851,431837,986
embedding,27,9,431837,433809,1972
block0,27,9,433809,438744,4935
block1,27,9,438744,441620,2876
patch_queue,27,10,431838,432824,986
embedding,27,10,432824,434796,1972
block0,27,10,434796,439731,4935
block1,27,10,439731,442607,2876
patch_queue,27,11,432825,433811,986
embedding,27,11,433811,435783,1972
block0,27,11,435783,440718,4935
block1,27,11,440718,443594,2876
patch_queue,27,12,433812,434798,986
embedding,27,12,434798,436770,1972
block0,27,12,436770,441705,4935
block1,27,12,441705,444581,2876
patch_queue,27,13,434799,435785,986
embedding,27,13,435785,437757,1972
block0,27,13,437757,442692,4935
block1,27,13,442692,445568,2876
patch_queue,27,14,435786,436772,986
embedding,27,14,436772,438744,1972
block0,27,14,438744,443679,4935
block1,27,14,443679,446555,2876
patch_queue,27,15,436773,437759,986
embedding,27,15,437759,439731,1972
block0,27,15,439731,444666,4935
block1,27,15,444666,447542,2876
head_hidden_first_token,27,0,432737,450835,18098
head_hidden_last_token,27,15,447542,450835,3293
head_output,27,0,450835,451577,742
serializer,27,0,451577,451635,58
patch_queue,28,0,437760,438746,986
embedding,28,0,438746,440718,1972
block0,28,0,440718,445653,4935
block1,28,0,445653,448529,2876
patch_queue,28,1,438747,439733,986
embedding,28,1,439733,441705,1972
block0,28,1,441705,446640,4935
block1,28,1,446640,449516,2876
patch_queue,28,2,439734,440720,986
embedding,28,2,440720,442692,1972
block0,28,2,442692,447627,4935
block1,28,2,447627,450503,2876
patch_queue,28,3,440721,441707,986
embedding,28,3,441707,443679,1972
block0,28,3,443679,448614,4935
block1,28,3,448614,451490,2876
patch_queue,28,4,441708,442694,986
embedding,28,4,442694,444666,1972
block0,28,4,444666,449601,4935
block1,28,4,449601,452477,2876
patch_queue,28,5,442695,443681,986
embedding,28,5,443681,445653,1972
block0,28,5,445653,450588,4935
block1,28,5,450588,453464,2876
patch_queue,28,6,443682,444668,986
embedding,28,6,444668,446640,1972
block0,28,6,446640,451575,4935
block1,28,6,451575,454451,2876
patch_queue,28,7,444669,445655,986
embedding,28,7,445655,447627,1972
block0,28,7,447627,452562,4935
block1,28,7,452562,455438,2876
patch_queue,28,8,445656,446642,986
embedding,28,8,446642,448614,1972
block0,28,8,448614,453549,4935
block1,28,8,453549,456425,2876
patch_queue,28,9,446643,447629,986
embedding,28,9,447629,449601,1972
block0,28,9,449601,454536,4935
block1,28,9,454536,457412,2876
patch_queue,28,10,447630,448616,986
embedding,28,10,448616,450588,1972
block0,28,10,450588,455523,4935
block1,28,10,455523,458399,2876
patch_queue,28,11,448617,449603,986
embedding,28,11,449603,451575,1972
block0,28,11,451575,456510,4935
block1,28,11,456510,459386,2876
patch_queue,28,12,449604,450590,986
embedding,28,12,450590,452562,1972
block0,28,12,452562,457497,4935
block1,28,12,457497,460373,2876
patch_queue,28,13,450591,451577,986
embedding,28,13,451577,453549,1972
block0,28,13,453549,458484,4935
block1,28,13,458484,461360,2876
patch_queue,28,14,451578,452564,986
embedding,28,14,452564,454536,1972
block0,28,14,454536,459471,4935
block1,28,14,459471,462347,2876
patch_queue,28,15,452565,453551,986
embedding,28,15,453551,455523,1972
block0,28,15,455523,460458,4935
block1,28,15,460458,463334,2876
head_hidden_first_token,28,0,448529,466627,18098
head_hidden_last_token,28,15,463334,466627,3293
head_output,28,0,466627,467369,742
serializer,28,0,467369,467427,58
patch_queue,29,0,453552,454538,986
embedding,29,0,454538,456510,1972
block0,29,0,456510,461445,4935
block1,29,0,461445,464321,2876
patch_queue,29,1,454539,455525,986
embedding,29,1,455525,457497,1972
block0,29,1,457497,462432,4935
block1,29,1,462432,465308,2876
patch_queue,29,2,455526,456512,986
embedding,29,2,456512,458484,1972
block0,29,2,458484,463419,4935
block1,29,2,463419,466295,2876
patch_queue,29,3,456513,457499,986
embedding,29,3,457499,459471,1972
block0,29,3,459471,464406,4935
block1,29,3,464406,467282,2876
patch_queue,29,4,457500,458486,986
embedding,29,4,458486,460458,1972
block0,29,4,460458,465393,4935
block1,29,4,465393,468269,2876
patch_queue,29,5,458487,459473,986
embedding,29,5,459473,461445,1972
block0,29,5,461445,466380,4935
block1,29,5,466380,469256,2876
patch_queue,29,6,459474,460460,986
embedding,29,6,460460,462432,1972
block0,29,6,462432,467367,4935
block1,29,6,467367,470243,2876
patch_queue,29,7,460461,461447,986
embedding,29,7,461447,463419,1972
block0,29,7,463419,468354,4935
block1,29,7,468354,471230,2876
patch_queue,29,8,461448,462434,986
embedding,29,8,462434,464406,1972
block0,29,8,464406,469341,4935
block1,29,8,469341,472217,2876
patch_queue,29,9,462435,463421,986
embedding,29,9,463421,465393,1972
block0,29,9,465393,470328,4935
block1,29,9,470328,473204,2876
patch_queue,29,10,463422,464408,986
embedding,29,10,464408,466380,1972
block0,29,10,466380,471315,4935
block1,29,10,471315,474191,2876
patch_queue,29,11,464409,465395,986
embedding,29,11,465395,467367,1972
block0,29,11,467367,472302,4935
block1,29,11,472302,475178,2876
patch_queue,29,12,465396,466382,986
embedding,29,12,466382,468354,1972
block0,29,12,468354,473289,4935
block1,29,12,473289,476165,2876
patch_queue,29,13,466383,467369,986
embedding,29,13,467369,469341,1972
block0,29,13,469341,474276,4935
block1,29,13,474276,477152,2876
patch_queue,29,14,467370,468356,986
embedding,29,14,468356,470328,1972
block0,29,14,470328,475263,4935
block1,29,14,475263,478139,2876
patch_queue,29,15,468357,469343,986
embedding,29,15,469343,471315,1972
block0,29,15,471315,476250,4935
block1,29,15,476250,479126,2876
head_hidden_first_token,29,0,464321,482419,18098
head_hidden_last_token,29,15,479126,482419,3293
head_output,29,0,482419,483161,742
serializer,29,0,483161,483219,58
patch_queue,30,0,469344,470330,986
embedding,30,0,470330,472302,1972
block0,30,0,472302,477237,4935
block1,30,0,477237,480113,2876
patch_queue,30,1,470331,471317,986
embedding,30,1,471317,473289,1972
block0,30,1,473289,478224,4935
block1,30,1,478224,481100,2876
patch_queue,30,2,471318,472304,986
embedding,30,2,472304,474276,1972
block0,30,2,474276,479211,4935
block1,30,2,479211,482087,2876
patch_queue,30,3,472305,473291,986
embedding,30,3,473291,475263,1972
block0,30,3,475263,480198,4935
block1,30,3,480198,483074,2876
patch_queue,30,4,473292,474278,986
embedding,30,4,474278,476250,1972
block0,30,4,476250,481185,4935
block1,30,4,481185,484061,2876
patch_queue,30,5,474279,475265,986
embedding,30,5,475265,477237,1972
block0,30,5,477237,482172,4935
block1,30,5,482172,485048,2876
patch_queue,30,6,475266,476252,986
embedding,30,6,476252,478224,1972
block0,30,6,478224,483159,4935
block1,30,6,483159,486035,2876
patch_queue,30,7,476253,477239,986
embedding,30,7,477239,479211,1972
block0,30,7,479211,484146,4935
block1,30,7,484146,487022,2876
patch_queue,30,8,477240,478226,986
embedding,30,8,478226,480198,1972
block0,30,8,480198,485133,4935
block1,30,8,485133,488009,2876
patch_queue,30,9,478227,479213,986
embedding,30,9,479213,481185,1972
block0,30,9,481185,486120,4935
block1,30,9,486120,488996,2876
patch_queue,30,10,479214,480200,986
embedding,30,10,480200,482172,1972
block0,30,10,482172,487107,4935
block1,30,10,487107,489983,2876
patch_queue,30,11,480201,481187,986
embedding,30,11,481187,483159,1972
block0,30,11,483159,488094,4935
block1,30,11,488094,490970,2876
patch_queue,30,12,481188,482174,986
embedding,30,12,482174,484146,1972
block0,30,12,484146,489081,4935
block1,30,12,489081,491957,2876
patch_queue,30,13,482175,483161,986
embedding,30,13,483161,485133,1972
block0,30,13,485133,490068,4935
block1,30,13,490068,492944,2876
patch_queue,30,14,483162,484148,986
embedding,30,14,484148,486120,1972
block0,30,14,486120,491055,4935
block1,30,14,491055,493931,2876
patch_queue,30,15,484149,485135,986
embedding,30,15,485135,487107,1972
block0,30,15,487107,492042,4935
block1,30,15,492042,494918,2876
head_hidden_first_token,30,0,480113,498211,18098
head_hidden_last_token,30,15,494918,498211,3293
head_output,30,0,498211,498953,742
serializer,30,0,498953,499011,58
patch_queue,31,0,485136,486122,986
embedding,31,0,486122,488094,1972
block0,31,0,488094,493029,4935
block1,31,0,493029,495905,2876
patch_queue,31,1,486123,487109,986
embedding,31,1,487109,489081,1972
block0,31,1,489081,494016,4935
block1,31,1,494016,496892,2876
patch_queue,31,2,487110,488096,986
embedding,31,2,488096,490068,1972
block0,31,2,490068,495003,4935
block1,31,2,495003,497879,2876
patch_queue,31,3,488097,489083,986
embedding,31,3,489083,491055,1972
block0,31,3,491055,495990,4935
block1,31,3,495990,498866,2876
patch_queue,31,4,489084,490070,986
embedding,31,4,490070,492042,1972
block0,31,4,492042,496977,4935
block1,31,4,496977,499853,2876
patch_queue,31,5,490071,491057,986
embedding,31,5,491057,493029,1972
block0,31,5,493029,497964,4935
block1,31,5,497964,500840,2876
patch_queue,31,6,491058,492044,986
embedding,31,6,492044,494016,1972
block0,31,6,494016,498951,4935
block1,31,6,498951,501827,2876
patch_queue,31,7,492045,493031,986
embedding,31,7,493031,495003,1972
block0,31,7,495003,499938,4935
block1,31,7,499938,502814,2876
patch_queue,31,8,493032,494018,986
embedding,31,8,494018,495990,1972
block0,31,8,495990,500925,4935
block1,31,8,500925,503801,2876
patch_queue,31,9,494019,495005,986
embedding,31,9,495005,496977,1972
block0,31,9,496977,501912,4935
block1,31,9,501912,504788,2876
patch_queue,31,10,495006,495992,986
embedding,31,10,495992,497964,1972
block0,31,10,497964,502899,4935
block1,31,10,502899,505775,2876
patch_queue,31,11,495993,496979,986
embedding,31,11,496979,498951,1972
block0,31,11,498951,503886,4935
block1,31,11,503886,506762,2876
patch_queue,31,12,496980,497966,986
embedding,31,12,497966,499938,1972
block0,31,12,499938,504873,4935
block1,31,12,504873,507749,2876
patch_queue,31,13,497967,498953,986
embedding,31,13,498953,500925,1972
block0,31,13,500925,505860,4935
block1,31,13,505860,508736,2876
patch_queue,31,14,498954,499940,986
embedding,31,14,499940,501912,1972
block0,31,14,501912,506847,4935
block1,31,14,506847,509723,2876
patch_queue,31,15,499941,500927,986
embedding,31,15,500927,502899,1972
block0,31,15,502899,507834,4935
block1,31,15,507834,510710,2876
head_hidden_first_token,31,0,495905,514003,18098
head_hidden_last_token,31,15,510710,514003,3293
head_output,31,0,514003,514745,742
serializer,31,0,514745,514803,58
patch_queue,32,0,500928,501914,986
embedding,32,0,501914,503886,1972
block0,32,0,503886,508821,4935
block1,32,0,508821,511697,2876
patch_queue,32,1,501915,502901,986
embedding,32,1,502901,504873,1972
block0,32,1,504873,509808,4935
block1,32,1,509808,512684,2876
patch_queue,32,2,502902,503888,986
embedding,32,2,503888,505860,1972
block0,32,2,505860,510795,4935
block1,32,2,510795,513671,2876
patch_queue,32,3,503889,504875,986
embedding,32,3,504875,506847,1972
block0,32,3,506847,511782,4935
block1,32,3,511782,514658,2876
patch_queue,32,4,504876,505862,986
embedding,32,4,505862,507834,1972
block0,32,4,507834,512769,4935
block1,32,4,512769,515645,2876
patch_queue,32,5,505863,506849,986
embedding,32,5,506849,508821,1972
block0,32,5,508821,513756,4935
block1,32,5,513756,516632,2876
patch_queue,32,6,506850,507836,986
embedding,32,6,507836,509808,1972
block0,32,6,509808,514743,4935
block1,32,6,514743,517619,2876
patch_queue,32,7,507837,508823,986
embedding,32,7,508823,510795,1972
block0,32,7,510795,515730,4935
block1,32,7,515730,518606,2876
patch_queue,32,8,508824,509810,986
embedding,32,8,509810,511782,1972
block0,32,8,511782,516717,4935
block1,32,8,516717,519593,2876
patch_queue,32,9,509811,510797,986
embedding,32,9,510797,512769,1972
block0,32,9,512769,517704,4935
block1,32,9,517704,520580,2876
patch_queue,32,10,510798,511784,986
embedding,32,10,511784,513756,1972
block0,32,10,513756,518691,4935
block1,32,10,518691,521567,2876
patch_queue,32,11,511785,512771,986
embedding,32,11,512771,514743,1972
block0,32,11,514743,519678,4935
block1,32,11,519678,522554,2876
patch_queue,32,12,512772,513758,986
embedding,32,12,513758,515730,1972
block0,32,12,515730,520665,4935
block1,32,12,520665,523541,2876
patch_queue,32,13,513759,514745,986
embedding,32,13,514745,516717,1972
block0,32,13,516717,521652,4935
block1,32,13,521652,524528,2876
patch_queue,32,14,514746,515732,986
embedding,32,14,515732,517704,1972
block0,32,14,517704,522639,4935
block1,32,14,522639,525515,2876
patch_queue,32,15,515733,516719,986
embedding,32,15,516719,518691,1972
block0,32,15,518691,523626,4935
block1,32,15,523626,526502,2876
head_hidden_first_token,32,0,511697,529795,18098
head_hidden_last_token,32,15,526502,529795,3293
head_output,32,0,529795,530537,742
serializer,32,0,530537,530595,58
patch_queue,33,0,516720,517706,986
embedding,33,0,517706,519678,1972
block0,33,0,519678,524613,4935
block1,33,0,524613,527489,2876
patch_queue,33,1,517707,518693,986
embedding,33,1,518693,520665,1972
block0,33,1,520665,525600,4935
block1,33,1,525600,528476,2876
patch_queue,33,2,518694,519680,986
embedding,33,2,519680,521652,1972
block0,33,2,521652,526587,4935
block1,33,2,526587,529463,2876
patch_queue,33,3,519681,520667,986
embedding,33,3,520667,522639,1972
block0,33,3,522639,527574,4935
block1,33,3,527574,530450,2876
patch_queue,33,4,520668,521654,986
embedding,33,4,521654,523626,1972
block0,33,4,523626,528561,4935
block1,33,4,528561,531437,2876
patch_queue,33,5,521655,522641,986
embedding,33,5,522641,524613,1972
block0,33,5,524613,529548,4935
block1,33,5,529548,532424,2876
patch_queue,33,6,522642,523628,986
embedding,33,6,523628,525600,1972
block0,33,6,525600,530535,4935
block1,33,6,530535,533411,2876
patch_queue,33,7,523629,524615,986
embedding,33,7,524615,526587,1972
block0,33,7,526587,531522,4935
block1,33,7,531522,534398,2876
patch_queue,33,8,524616,525602,986
embedding,33,8,525602,527574,1972
block0,33,8,527574,532509,4935
block1,33,8,532509,535385,2876
patch_queue,33,9,525603,526589,986
embedding,33,9,526589,528561,1972
block0,33,9,528561,533496,4935
block1,33,9,533496,536372,2876
patch_queue,33,10,526590,527576,986
embedding,33,10,527576,529548,1972
block0,33,10,529548,534483,4935
block1,33,10,534483,537359,2876
patch_queue,33,11,527577,528563,986
embedding,33,11,528563,530535,1972
block0,33,11,530535,535470,4935
block1,33,11,535470,538346,2876
patch_queue,33,12,528564,529550,986
embedding,33,12,529550,531522,1972
block0,33,12,531522,536457,4935
block1,33,12,536457,539333,2876
patch_queue,33,13,529551,530537,986
embedding,33,13,530537,532509,1972
block0,33,13,532509,537444,4935
block1,33,13,537444,540320,2876
patch_queue,33,14,530538,531524,986
embedding,33,14,531524,533496,1972
block0,33,14,533496,538431,4935
block1,33,14,538431,541307,2876
patch_queue,33,15,531525,532511,986
embedding,33,15,532511,534483,1972
block0,33,15,534483,539418,4935
block1,33,15,539418,542294,2876
head_hidden_first_token,33,0,527489,545587,18098
head_hidden_last_token,33,15,542294,545587,3293
head_output,33,0,545587,546329,742
serializer,33,0,546329,546387,58
patch_queue,34,0,532512,533498,986
embedding,34,0,533498,535470,1972
block0,34,0,535470,540405,4935
block1,34,0,540405,543281,2876
patch_queue,34,1,533499,534485,986
embedding,34,1,534485,536457,1972
block0,34,1,536457,541392,4935
block1,34,1,541392,544268,2876
patch_queue,34,2,534486,535472,986
embedding,34,2,535472,537444,1972
block0,34,2,537444,542379,4935
block1,34,2,542379,545255,2876
patch_queue,34,3,535473,536459,986
embedding,34,3,536459,538431,1972
block0,34,3,538431,543366,4935
block1,34,3,543366,546242,2876
patch_queue,34,4,536460,537446,986
embedding,34,4,537446,539418,1972
block0,34,4,539418,544353,4935
block1,34,4,544353,547229,2876
patch_queue,34,5,537447,538433,986
embedding,34,5,538433,540405,1972
block0,34,5,540405,545340,4935
block1,34,5,545340,548216,2876
patch_queue,34,6,538434,539420,986
embedding,34,6,539420,541392,1972
block0,34,6,541392,546327,4935
block1,34,6,546327,549203,2876
patch_queue,34,7,539421,540407,986
embedding,34,7,540407,542379,1972
block0,34,7,542379,547314,4935
block1,34,7,547314,550190,2876
patch_queue,34,8,540408,541394,986
embedding,34,8,541394,543366,1972
block0,34,8,543366,548301,4935
block1,34,8,548301,551177,2876
patch_queue,34,9,541395,542381,986
embedding,34,9,542381,544353,1972
block0,34,9,544353,549288,4935
block1,34,9,549288,552164,2876
patch_queue,34,10,542382,543368,986
embedding,34,10,543368,545340,1972
block0,34,10,545340,550275,4935
block1,34,10,550275,553151,2876
patch_queue,34,11,543369,544355,986
embedding,34,11,544355,546327,1972
block0,34,11,546327,551262,4935
block1,34,11,551262,554138,2876
patch_queue,34,12,544356,545342,986
embedding,34,12,545342,547314,1972
block0,34,12,547314,552249,4935
block1,34,12,552249,555125,2876
patch_queue,34,13,545343,546329,986
embedding,34,13,546329,548301,1972
block0,34,13,548301,553236,4935
block1,34,13,553236,556112,2876
patch_queue,34,14,546330,547316,986
embedding,34,14,547316,549288,1972
block0,34,14,549288,554223,4935
block1,34,14,554223,557099,2876
patch_queue,34,15,547317,548303,986
embedding,34,15,548303,550275,1972
block0,34,15,550275,555210,4935
block1,34,15,555210,558086,2876
head_hidden_first_token,34,0,543281,561379,18098
head_hidden_last_token,34,15,558086,561379,3293
head_output,34,0,561379,562121,742
serializer,34,0,562121,562179,58
patch_queue,35,0,548304,549290,986
embedding,35,0,549290,551262,1972
block0,35,0,551262,556197,4935
block1,35,0,556197,559073,2876
patch_queue,35,1,549291,550277,986
embedding,35,1,550277,552249,1972
block0,35,1,552249,557184,4935
block1,35,1,557184,560060,2876
patch_queue,35,2,550278,551264,986
embedding,35,2,551264,553236,1972
block0,35,2,553236,558171,4935
block1,35,2,558171,561047,2876
patch_queue,35,3,551265,552251,986
embedding,35,3,552251,554223,1972
block0,35,3,554223,559158,4935
block1,35,3,559158,562034,2876
patch_queue,35,4,552252,553238,986
embedding,35,4,553238,555210,1972
block0,35,4,555210,560145,4935
block1,35,4,560145,563021,2876
patch_queue,35,5,553239,554225,986
embedding,35,5,554225,556197,1972
block0,35,5,556197,561132,4935
block1,35,5,561132,564008,2876
patch_queue,35,6,554226,555212,986
embedding,35,6,555212,557184,1972
block0,35,6,557184,562119,4935
block1,35,6,562119,564995,2876
patch_queue,35,7,555213,556199,986
embedding,35,7,556199,558171,1972
block0,35,7,558171,563106,4935
block1,35,7,563106,565982,2876
patch_queue,35,8,556200,557186,986
embedding,35,8,557186,559158,1972
block0,35,8,559158,564093,4935
block1,35,8,564093,566969,2876
patch_queue,35,9,557187,558173,986
embedding,35,9,558173,560145,1972
block0,35,9,560145,565080,4935
block1,35,9,565080,567956,2876
patch_queue,35,10,558174,559160,986
embedding,35,10,559160,561132,1972
block0,35,10,561132,566067,4935
block1,35,10,566067,568943,2876
patch_queue,35,11,559161,560147,986
embedding,35,11,560147,562119,1972
block0,35,11,562119,567054,4935
block1,35,11,567054,569930,2876
patch_queue,35,12,560148,561134,986
embedding,35,12,561134,563106,1972
block0,35,12,563106,568041,4935
block1,35,12,568041,570917,2876
patch_queue,35,13,561135,562121,986
embedding,35,13,562121,564093,1972
block0,35,13,564093,569028,4935
block1,35,13,569028,571904,2876
patch_queue,35,14,562122,563108,986
embedding,35,14,563108,565080,1972
block0,35,14,565080,570015,4935
block1,35,14,570015,572891,2876
patch_queue,35,15,563109,564095,986
embedding,35,15,564095,566067,1972
block0,35,15,566067,571002,4935
block1,35,15,571002,573878,2876
head_hidden_first_token,35,0,559073,577171,18098
head_hidden_last_token,35,15,573878,577171,3293
head_output,35,0,577171,577913,742
serializer,35,0,577913,577971,58
patch_queue,36,0,564096,565082,986
embedding,36,0,565082,567054,1972
block0,36,0,567054,571989,4935
block1,36,0,571989,574865,2876
patch_queue,36,1,565083,566069,986
embedding,36,1,566069,568041,1972
block0,36,1,568041,572976,4935
block1,36,1,572976,575852,2876
patch_queue,36,2,566070,567056,986
embedding,36,2,567056,569028,1972
block0,36,2,569028,573963,4935
block1,36,2,573963,576839,2876
patch_queue,36,3,567057,568043,986
embedding,36,3,568043,570015,1972
block0,36,3,570015,574950,4935
block1,36,3,574950,577826,2876
patch_queue,36,4,568044,569030,986
embedding,36,4,569030,571002,1972
block0,36,4,571002,575937,4935
block1,36,4,575937,578813,2876
patch_queue,36,5,569031,570017,986
embedding,36,5,570017,571989,1972
block0,36,5,571989,576924,4935
block1,36,5,576924,579800,2876
