SWAY_PERF_BEGIN,64,14
SWAY_PERF_INPUT_FRAME,0,2,321
SWAY_PERF_OUTPUT,1842,9,320576
SWAY_PERF_OUTPUT,1843,62,320577
SWAY_PERF_OUTPUT,1844,61,320578
SWAY_PERF_OUTPUT,1845,60,320579
SWAY_PERF_OUTPUT,1846,59,320580
SWAY_PERF_OUTPUT,1847,59,320581
SWAY_PERF_OUTPUT,1848,59,320582
SWAY_PERF_OUTPUT,1849,58,320583
SWAY_PERF_OUTPUT,1850,60,320584
SWAY_PERF_OUTPUT,1851,60,320585
SWAY_PERF_OUTPUT,1852,59,320586
SWAY_PERF_OUTPUT,1853,60,320587
SWAY_PERF_OUTPUT,1854,58,320588
SWAY_PERF_OUTPUT,1855,61,320589
SWAY_PERF_OUTPUT,1856,59,320590
SWAY_PERF_OUTPUT,1857,61,320591
SWAY_PERF_OUTPUT,1858,59,320592
SWAY_PERF_OUTPUT,1859,61,320593
SWAY_PERF_OUTPUT,1860,58,320594
SWAY_PERF_OUTPUT,1861,60,320595
SWAY_PERF_OUTPUT,1862,-8,320596
SWAY_PERF_OUTPUT,1863,2,320597
SWAY_PERF_OUTPUT,1864,11,320598
SWAY_PERF_OUTPUT,1865,15,320599
SWAY_PERF_OUTPUT,1866,8,320600
SWAY_PERF_OUTPUT,1867,6,320601
SWAY_PERF_OUTPUT,1868,5,320602
SWAY_PERF_OUTPUT,1869,8,320603
SWAY_PERF_OUTPUT,1870,6,320604
SWAY_PERF_OUTPUT,1871,8,320605
SWAY_PERF_OUTPUT,1872,-7,320606
SWAY_PERF_OUTPUT,1873,-16,320607
SWAY_PERF_OUTPUT,1874,-27,320608
SWAY_PERF_OUTPUT,1875,-29,320609
SWAY_PERF_OUTPUT,1876,-7,320610
SWAY_PERF_OUTPUT,1877,-14,320611
SWAY_PERF_OUTPUT,1878,-25,320612
SWAY_PERF_OUTPUT,1879,-27,320613
SWAY_PERF_OUTPUT,1880,9,320614
SWAY_PERF_FRAME,32,320558,320614
SWAY_PROFILE,block0_in,33,15,320653
SWAY_PROFILE,block1_in,33,10,320653
SWAY_PROFILE,embedding_in,34,1,320655
SWAY_PROFILE,head_in,33,6,320655
SWAY_PROFILE,patch_ready,34,2,320656
SWAY_PROFILE,block0_in,34,0,321243
SWAY_PROFILE,block1_in,33,11,321243
SWAY_PROFILE,embedding_in,34,2,321245
SWAY_PROFILE,head_in,33,7,321245
SWAY_PROFILE,patch_ready,34,3,321246
SWAY_PROFILE,block0_in,34,1,321835
SWAY_PROFILE,block1_in,33,12,321835
SWAY_PROFILE,embedding_in,34,3,321837
SWAY_PROFILE,head_in,33,8,321837
SWAY_PROFILE,patch_ready,34,4,321838
SWAY_PROFILE,block0_in,34,2,322425
SWAY_PROFILE,block1_in,33,13,322425
SWAY_PROFILE,embedding_in,34,4,322427
SWAY_PROFILE,head_in,33,9,322427
SWAY_PROFILE,patch_ready,34,5,322428
SWAY_PROFILE,block0_in,34,3,323015
SWAY_PROFILE,block1_in,33,14,323015
SWAY_PROFILE,embedding_in,34,5,323017
SWAY_PROFILE,head_in,33,10,323017
SWAY_PROFILE,patch_ready,34,6,323018
SWAY_PROFILE,block0_in,34,4,323605
SWAY_PROFILE,block1_in,33,15,323605
SWAY_PROFILE,embedding_in,34,6,323607
SWAY_PROFILE,head_in,33,11,323607
SWAY_PROFILE,patch_ready,34,7,323608
SWAY_PROFILE,block0_in,34,5,324197
SWAY_PROFILE,block1_in,34,0,324197
SWAY_PROFILE,embedding_in,34,7,324199
SWAY_PROFILE,head_in,33,12,324199
SWAY_PROFILE,patch_ready,34,8,324200
SWAY_PROFILE,block0_in,34,6,324787
SWAY_PROFILE,block1_in,34,1,324787
SWAY_PROFILE,embedding_in,34,8,324789
SWAY_PROFILE,head_in,33,13,324789
SWAY_PROFILE,patch_ready,34,9,324790
SWAY_PROFILE,block0_in,34,7,325377
SWAY_PROFILE,block1_in,34,2,325377
SWAY_PROFILE,embedding_in,34,9,325379
SWAY_PROFILE,head_in,33,14,325379
SWAY_PROFILE,patch_ready,34,10,325380
SWAY_PROFILE,block0_in,34,8,325967
SWAY_PROFILE,block1_in,34,3,325967
SWAY_PROFILE,embedding_in,34,10,325969
SWAY_PROFILE,head_in,33,15,325969
SWAY_PROFILE,patch_ready,34,11,325970
SWAY_PROFILE,block0_in,34,9,326559
SWAY_PROFILE,block1_in,34,4,326559
SWAY_PROFILE,embedding_in,34,11,326561
SWAY_PROFILE,head_in,34,0,326561
SWAY_PROFILE,patch_ready,34,12,326562
SWAY_PROFILE,block0_in,34,10,327149
SWAY_PROFILE,block1_in,34,5,327149
SWAY_PROFILE,embedding_in,34,12,327151
SWAY_PROFILE,head_in,34,1,327151
SWAY_PROFILE,patch_ready,34,13,327152
SWAY_PROFILE,block0_in,34,11,327739
SWAY_PROFILE,block1_in,34,6,327739
SWAY_PROFILE,embedding_in,34,13,327741
SWAY_PROFILE,head_in,34,2,327741
SWAY_PROFILE,patch_ready,34,14,327742
SWAY_PROFILE,block0_in,34,12,328329
SWAY_PROFILE,block1_in,34,7,328329
SWAY_PROFILE,embedding_in,34,14,328331
SWAY_PROFILE,head_in,34,3,328331
SWAY_PROFILE,patch_ready,34,15,328332
SWAY_PERF_INPUT_FRAME,36,319175,328622
SWAY_PROFILE,block0_in,34,13,328921
SWAY_PROFILE,block1_in,34,8,328921
SWAY_PROFILE,embedding_in,34,15,328923
SWAY_PROFILE,head_in,34,4,328923
SWAY_PROFILE,patch_ready,35,0,328924
SWAY_PROFILE,head_output_in,33,0,329262
SWAY_PROFILE,block0_in,34,14,329511
SWAY_PROFILE,block1_in,34,9,329511
SWAY_PROFILE,embedding_in,35,0,329513
SWAY_PROFILE,head_in,34,5,329513
SWAY_PROFILE,patch_ready,35,1,329514
SWAY_PROFILE,serialize_in,33,0,330004
SWAY_PERF_OUTPUT,1881,4,330006
SWAY_PERF_OUTPUT,1882,4,330007
SWAY_PERF_OUTPUT,1883,3,330008
SWAY_PERF_OUTPUT,1884,3,330009
SWAY_PERF_OUTPUT,1885,9,330010
SWAY_PERF_OUTPUT,1886,16,330011
SWAY_PERF_OUTPUT,1887,19,330012
SWAY_PERF_OUTPUT,1888,-2,330013
SWAY_PERF_OUTPUT,1889,-7,330014
SWAY_PERF_OUTPUT,1890,-8,330015
SWAY_PERF_OUTPUT,1891,7,330016
SWAY_PERF_OUTPUT,1892,11,330017
SWAY_PERF_OUTPUT,1893,13,330018
SWAY_PERF_OUTPUT,1894,14,330019
SWAY_PERF_OUTPUT,1895,2,330020
SWAY_PERF_OUTPUT,1896,-1,330021
SWAY_PERF_OUTPUT,1897,-2,330022
SWAY_PERF_OUTPUT,1898,-2,330023
SWAY_PERF_OUTPUT,1899,3,330024
SWAY_PERF_OUTPUT,1900,61,330025
SWAY_PERF_OUTPUT,1901,61,330026
SWAY_PERF_OUTPUT,1902,60,330027
SWAY_PERF_OUTPUT,1903,60,330028
SWAY_PERF_OUTPUT,1904,60,330029
SWAY_PERF_OUTPUT,1905,61,330030
SWAY_PERF_OUTPUT,1906,59,330031
SWAY_PERF_OUTPUT,1907,59,330032
SWAY_PERF_OUTPUT,1908,59,330033
SWAY_PERF_OUTPUT,1909,58,330034
SWAY_PERF_OUTPUT,1910,60,330035
SWAY_PERF_OUTPUT,1911,59,330036
SWAY_PERF_OUTPUT,1912,60,330037
SWAY_PERF_OUTPUT,1913,57,330038
SWAY_PERF_OUTPUT,1914,60,330039
SWAY_PERF_OUTPUT,1915,59,330040
SWAY_PERF_OUTPUT,1916,62,330041
SWAY_PERF_OUTPUT,1917,59,330042
SWAY_PERF_OUTPUT,1918,60,330043
SWAY_PERF_OUTPUT,1919,-6,330044
SWAY_PERF_OUTPUT,1920,4,330045
SWAY_PERF_OUTPUT,1921,14,330046
SWAY_PERF_OUTPUT,1922,18,330047
SWAY_PERF_OUTPUT,1923,11,330048
SWAY_PERF_OUTPUT,1924,10,330049
SWAY_PERF_OUTPUT,1925,11,330050
SWAY_PERF_OUTPUT,1926,10,330051
SWAY_PERF_OUTPUT,1927,6,330052
SWAY_PERF_OUTPUT,1928,5,330053
SWAY_PERF_OUTPUT,1929,-5,330054
SWAY_PERF_OUTPUT,1930,-15,330055
SWAY_PERF_OUTPUT,1931,-25,330056
SWAY_PERF_OUTPUT,1932,-28,330057
SWAY_PERF_OUTPUT,1933,-6,330058
SWAY_PERF_OUTPUT,1934,-15,330059
SWAY_PERF_OUTPUT,1935,-27,330060
SWAY_PERF_OUTPUT,1936,-29,330061
SWAY_PERF_OUTPUT,1937,12,330062
SWAY_PERF_FRAME,33,330006,330062
SWAY_PROFILE,block0_in,34,15,330101
SWAY_PROFILE,block1_in,34,10,330101
SWAY_PROFILE,embedding_in,35,1,330103
SWAY_PROFILE,head_in,34,6,330103
SWAY_PROFILE,patch_ready,35,2,330104
SWAY_PROFILE,block0_in,35,0,330691
SWAY_PROFILE,block1_in,34,11,330691
SWAY_PROFILE,embedding_in,35,2,330693
SWAY_PROFILE,head_in,34,7,330693
SWAY_PROFILE,patch_ready,35,3,330694
SWAY_PROFILE,block0_in,35,1,331283
SWAY_PROFILE,block1_in,34,12,331283
SWAY_PROFILE,embedding_in,35,3,331285
SWAY_PROFILE,head_in,34,8,331285
SWAY_PROFILE,patch_ready,35,4,331286
SWAY_PROFILE,block0_in,35,2,331873
SWAY_PROFILE,block1_in,34,13,331873
SWAY_PROFILE,embedding_in,35,4,331875
SWAY_PROFILE,head_in,34,9,331875
SWAY_PROFILE,patch_ready,35,5,331876
SWAY_PROFILE,block0_in,35,3,332463
SWAY_PROFILE,block1_in,34,14,332463
SWAY_PROFILE,embedding_in,35,5,332465
SWAY_PROFILE,head_in,34,10,332465
SWAY_PROFILE,patch_ready,35,6,332466
SWAY_PROFILE,block0_in,35,4,333053
SWAY_PROFILE,block1_in,34,15,333053
SWAY_PROFILE,embedding_in,35,6,333055
SWAY_PROFILE,head_in,34,11,333055
SWAY_PROFILE,patch_ready,35,7,333056
SWAY_PROFILE,block0_in,35,5,333645
SWAY_PROFILE,block1_in,35,0,333645
SWAY_PROFILE,embedding_in,35,7,333647
SWAY_PROFILE,head_in,34,12,333647
SWAY_PROFILE,patch_ready,35,8,333648
SWAY_PROFILE,block0_in,35,6,334235
SWAY_PROFILE,block1_in,35,1,334235
SWAY_PROFILE,embedding_in,35,8,334237
SWAY_PROFILE,head_in,34,13,334237
SWAY_PROFILE,patch_ready,35,9,334238
SWAY_PROFILE,block0_in,35,7,334825
SWAY_PROFILE,block1_in,35,2,334825
SWAY_PROFILE,embedding_in,35,9,334827
SWAY_PROFILE,head_in,34,14,334827
SWAY_PROFILE,patch_ready,35,10,334828
SWAY_PROFILE,block0_in,35,8,335415
SWAY_PROFILE,block1_in,35,3,335415
SWAY_PROFILE,embedding_in,35,10,335417
SWAY_PROFILE,head_in,34,15,335417
SWAY_PROFILE,patch_ready,35,11,335418
SWAY_PROFILE,block0_in,35,9,336007
SWAY_PROFILE,block1_in,35,4,336007
SWAY_PROFILE,embedding_in,35,11,336009
SWAY_PROFILE,head_in,35,0,336009
SWAY_PROFILE,patch_ready,35,12,336010
SWAY_PROFILE,block0_in,35,10,336597
SWAY_PROFILE,block1_in,35,5,336597
SWAY_PROFILE,embedding_in,35,12,336599
SWAY_PROFILE,head_in,35,1,336599
SWAY_PROFILE,patch_ready,35,13,336600
SWAY_PROFILE,block0_in,35,11,337187
SWAY_PROFILE,block1_in,35,6,337187
SWAY_PROFILE,embedding_in,35,13,337189
SWAY_PROFILE,head_in,35,2,337189
SWAY_PROFILE,patch_ready,35,14,337190
SWAY_PROFILE,block0_in,35,12,337777
SWAY_PROFILE,block1_in,35,7,337777
SWAY_PROFILE,embedding_in,35,14,337779
SWAY_PROFILE,head_in,35,3,337779
SWAY_PROFILE,patch_ready,35,15,337780
SWAY_PERF_INPUT_FRAME,37,328623,338070
SWAY_PROFILE,block0_in,35,13,338369
SWAY_PROFILE,block1_in,35,8,338369
SWAY_PROFILE,embedding_in,35,15,338371
SWAY_PROFILE,head_in,35,4,338371
SWAY_PROFILE,patch_ready,36,0,338372
SWAY_PROFILE,head_output_in,34,0,338710
SWAY_PROFILE,block0_in,35,14,338959
SWAY_PROFILE,block1_in,35,9,338959
SWAY_PROFILE,embedding_in,36,0,338961
SWAY_PROFILE,head_in,35,5,338961
SWAY_PROFILE,patch_ready,36,1,338962
SWAY_PROFILE,serialize_in,34,0,339452
SWAY_PERF_OUTPUT,1938,4,339454
SWAY_PERF_OUTPUT,1939,4,339455
SWAY_PERF_OUTPUT,1940,3,339456
SWAY_PERF_OUTPUT,1941,3,339457
SWAY_PERF_OUTPUT,1942,10,339458
SWAY_PERF_OUTPUT,1943,16,339459
SWAY_PERF_OUTPUT,1944,21,339460
SWAY_PERF_OUTPUT,1945,-3,339461
SWAY_PERF_OUTPUT,1946,-10,339462
SWAY_PERF_OUTPUT,1947,-15,339463
SWAY_PERF_OUTPUT,1948,7,339464
SWAY_PERF_OUTPUT,1949,11,339465
SWAY_PERF_OUTPUT,1950,15,339466
SWAY_PERF_OUTPUT,1951,15,339467
SWAY_PERF_OUTPUT,1952,2,339468
SWAY_PERF_OUTPUT,1953,-2,339469
SWAY_PERF_OUTPUT,1954,-5,339470
SWAY_PERF_OUTPUT,1955,-5,339471
SWAY_PERF_OUTPUT,1956,3,339472
SWAY_PERF_OUTPUT,1957,63,339473
SWAY_PERF_OUTPUT,1958,62,339474
SWAY_PERF_OUTPUT,1959,61,339475
SWAY_PERF_OUTPUT,1960,61,339476
SWAY_PERF_OUTPUT,1961,62,339477
SWAY_PERF_OUTPUT,1962,62,339478
SWAY_PERF_OUTPUT,1963,60,339479
SWAY_PERF_OUTPUT,1964,61,339480
SWAY_PERF_OUTPUT,1965,61,339481
SWAY_PERF_OUTPUT,1966,60,339482
SWAY_PERF_OUTPUT,1967,61,339483
SWAY_PERF_OUTPUT,1968,60,339484
SWAY_PERF_OUTPUT,1969,61,339485
SWAY_PERF_OUTPUT,1970,59,339486
SWAY_PERF_OUTPUT,1971,61,339487
SWAY_PERF_OUTPUT,1972,61,339488
SWAY_PERF_OUTPUT,1973,63,339489
SWAY_PERF_OUTPUT,1974,60,339490
SWAY_PERF_OUTPUT,1975,61,339491
SWAY_PERF_OUTPUT,1976,-4,339492
SWAY_PERF_OUTPUT,1977,6,339493
SWAY_PERF_OUTPUT,1978,17,339494
SWAY_PERF_OUTPUT,1979,21,339495
SWAY_PERF_OUTPUT,1980,13,339496
SWAY_PERF_OUTPUT,1981,13,339497
SWAY_PERF_OUTPUT,1982,14,339498
SWAY_PERF_OUTPUT,1983,13,339499
SWAY_PERF_OUTPUT,1984,12,339500
SWAY_PERF_OUTPUT,1985,15,339501
SWAY_PERF_OUTPUT,1986,-3,339502
SWAY_PERF_OUTPUT,1987,-14,339503
SWAY_PERF_OUTPUT,1988,-26,339504
SWAY_PERF_OUTPUT,1989,-28,339505
SWAY_PERF_OUTPUT,1990,-3,339506
SWAY_PERF_OUTPUT,1991,-14,339507
SWAY_PERF_OUTPUT,1992,-26,339508
SWAY_PERF_OUTPUT,1993,-28,339509
SWAY_PERF_OUTPUT,1994,14,339510
SWAY_PERF_FRAME,34,339454,339510
SWAY_PROFILE,block0_in,35,15,339549
SWAY_PROFILE,block1_in,35,10,339549
SWAY_PROFILE,embedding_in,36,1,339551
SWAY_PROFILE,head_in,35,6,339551
SWAY_PROFILE,patch_ready,36,2,339552
SWAY_PROFILE,block0_in,36,0,340139
SWAY_PROFILE,block1_in,35,11,340139
SWAY_PROFILE,embedding_in,36,2,340141
SWAY_PROFILE,head_in,35,7,340141
SWAY_PROFILE,patch_ready,36,3,340142
SWAY_PROFILE,block0_in,36,1,340731
SWAY_PROFILE,block1_in,35,12,340731
SWAY_PROFILE,embedding_in,36,3,340733
SWAY_PROFILE,head_in,35,8,340733
SWAY_PROFILE,patch_ready,36,4,340734
SWAY_PROFILE,block0_in,36,2,341321
SWAY_PROFILE,block1_in,35,13,341321
SWAY_PROFILE,embedding_in,36,4,341323
SWAY_PROFILE,head_in,35,9,341323
SWAY_PROFILE,patch_ready,36,5,341324
SWAY_PROFILE,block0_in,36,3,341911
SWAY_PROFILE,block1_in,35,14,341911
SWAY_PROFILE,embedding_in,36,5,341913
SWAY_PROFILE,head_in,35,10,341913
SWAY_PROFILE,patch_ready,36,6,341914
SWAY_PROFILE,block0_in,36,4,342501
SWAY_PROFILE,block1_in,35,15,342501
SWAY_PROFILE,embedding_in,36,6,342503
SWAY_PROFILE,head_in,35,11,342503
SWAY_PROFILE,patch_ready,36,7,342504
SWAY_PROFILE,block0_in,36,5,343093
SWAY_PROFILE,block1_in,36,0,343093
SWAY_PROFILE,embedding_in,36,7,343095
SWAY_PROFILE,head_in,35,12,343095
SWAY_PROFILE,patch_ready,36,8,343096
SWAY_PROFILE,block0_in,36,6,343683
SWAY_PROFILE,block1_in,36,1,343683
SWAY_PROFILE,embedding_in,36,8,343685
SWAY_PROFILE,head_in,35,13,343685
SWAY_PROFILE,patch_ready,36,9,343686
SWAY_PROFILE,block0_in,36,7,344273
SWAY_PROFILE,block1_in,36,2,344273
SWAY_PROFILE,embedding_in,36,9,344275
SWAY_PROFILE,head_in,35,14,344275
SWAY_PROFILE,patch_ready,36,10,344276
SWAY_PROFILE,block0_in,36,8,344863
SWAY_PROFILE,block1_in,36,3,344863
SWAY_PROFILE,embedding_in,36,10,344865
SWAY_PROFILE,head_in,35,15,344865
SWAY_PROFILE,patch_ready,36,11,344866
SWAY_PROFILE,block0_in,36,9,345455
SWAY_PROFILE,block1_in,36,4,345455
SWAY_PROFILE,embedding_in,36,11,345457
SWAY_PROFILE,head_in,36,0,345457
SWAY_PROFILE,patch_ready,36,12,345458
SWAY_PROFILE,block0_in,36,10,346045
SWAY_PROFILE,block1_in,36,5,346045
SWAY_PROFILE,embedding_in,36,12,346047
SWAY_PROFILE,head_in,36,1,346047
SWAY_PROFILE,patch_ready,36,13,346048
SWAY_PROFILE,block0_in,36,11,346635
SWAY_PROFILE,block1_in,36,6,346635
SWAY_PROFILE,embedding_in,36,13,346637
SWAY_PROFILE,head_in,36,2,346637
SWAY_PROFILE,patch_ready,36,14,346638
SWAY_PROFILE,block0_in,36,12,347225
SWAY_PROFILE,block1_in,36,7,347225
SWAY_PROFILE,embedding_in,36,14,347227
SWAY_PROFILE,head_in,36,3,347227
SWAY_PROFILE,patch_ready,36,15,347228
SWAY_PERF_INPUT_FRAME,38,338071,347518
SWAY_PROFILE,block0_in,36,13,347817
SWAY_PROFILE,block1_in,36,8,347817
SWAY_PROFILE,embedding_in,36,15,347819
SWAY_PROFILE,head_in,36,4,347819
SWAY_PROFILE,patch_ready,37,0,347820
SWAY_PROFILE,head_output_in,35,0,348158
SWAY_PROFILE,block0_in,36,14,348407
SWAY_PROFILE,block1_in,36,9,348407
SWAY_PROFILE,embedding_in,37,0,348409
SWAY_PROFILE,head_in,36,5,348409
SWAY_PROFILE,patch_ready,37,1,348410
SWAY_PROFILE,serialize_in,35,0,348900
SWAY_PERF_OUTPUT,1995,8,348902
SWAY_PERF_OUTPUT,1996,9,348903
SWAY_PERF_OUTPUT,1997,8,348904
SWAY_PERF_OUTPUT,1998,8,348905
SWAY_PERF_OUTPUT,1999,14,348906
SWAY_PERF_OUTPUT,2000,19,348907
SWAY_PERF_OUTPUT,2001,21,348908
SWAY_PERF_OUTPUT,2002,3,348909
SWAY_PERF_OUTPUT,2003,0,348910
SWAY_PERF_OUTPUT,2004,-3,348911
SWAY_PERF_OUTPUT,2005,10,348912
SWAY_PERF_OUTPUT,2006,12,348913
SWAY_PERF_OUTPUT,2007,12,348914
SWAY_PERF_OUTPUT,2008,12,348915
SWAY_PERF_OUTPUT,2009,6,348916
SWAY_PERF_OUTPUT,2010,3,348917
SWAY_PERF_OUTPUT,2011,0,348918
SWAY_PERF_OUTPUT,2012,-1,348919
SWAY_PERF_OUTPUT,2013,9,348920
SWAY_PERF_OUTPUT,2014,61,348921
SWAY_PERF_OUTPUT,2015,62,348922
SWAY_PERF_OUTPUT,2016,61,348923
SWAY_PERF_OUTPUT,2017,61,348924
SWAY_PERF_OUTPUT,2018,61,348925
SWAY_PERF_OUTPUT,2019,61,348926
SWAY_PERF_OUTPUT,2020,59,348927
SWAY_PERF_OUTPUT,2021,60,348928
SWAY_PERF_OUTPUT,2022,61,348929
SWAY_PERF_OUTPUT,2023,60,348930
SWAY_PERF_OUTPUT,2024,60,348931
SWAY_PERF_OUTPUT,2025,60,348932
SWAY_PERF_OUTPUT,2026,62,348933
SWAY_PERF_OUTPUT,2027,60,348934
SWAY_PERF_OUTPUT,2028,61,348935
SWAY_PERF_OUTPUT,2029,61,348936
SWAY_PERF_OUTPUT,2030,62,348937
SWAY_PERF_OUTPUT,2031,58,348938
SWAY_PERF_OUTPUT,2032,61,348939
SWAY_PERF_OUTPUT,2033,-6,348940
SWAY_PERF_OUTPUT,2034,3,348941
SWAY_PERF_OUTPUT,2035,14,348942
SWAY_PERF_OUTPUT,2036,17,348943
SWAY_PERF_OUTPUT,2037,10,348944
SWAY_PERF_OUTPUT,2038,7,348945
SWAY_PERF_OUTPUT,2039,6,348946
SWAY_PERF_OUTPUT,2040,9,348947
SWAY_PERF_OUTPUT,2041,4,348948
SWAY_PERF_OUTPUT,2042,1,348949
SWAY_PERF_OUTPUT,2043,-6,348950
SWAY_PERF_OUTPUT,2044,-16,348951
SWAY_PERF_OUTPUT,2045,-27,348952
SWAY_PERF_OUTPUT,2046,-29,348953
SWAY_PERF_OUTPUT,2047,-6,348954
SWAY_PERF_OUTPUT,2048,-15,348955
SWAY_PERF_OUTPUT,2049,-26,348956
SWAY_PERF_OUTPUT,2050,-28,348957
SWAY_PERF_OUTPUT,2051,11,348958
SWAY_PERF_FRAME,35,348902,348958
SWAY_PROFILE,block0_in,36,15,348997
SWAY_PROFILE,block1_in,36,10,348997
SWAY_PROFILE,embedding_in,37,1,348999
SWAY_PROFILE,head_in,36,6,348999
SWAY_PROFILE,patch_ready,37,2,349000
SWAY_PROFILE,block0_in,37,0,349587
SWAY_PROFILE,block1_in,36,11,349587
SWAY_PROFILE,embedding_in,37,2,349589
SWAY_PROFILE,head_in,36,7,349589
SWAY_PROFILE,patch_ready,37,3,349590
SWAY_PROFILE,block0_in,37,1,350179
SWAY_PROFILE,block1_in,36,12,350179
SWAY_PROFILE,embedding_in,37,3,350181
SWAY_PROFILE,head_in,36,8,350181
SWAY_PROFILE,patch_ready,37,4,350182
SWAY_PROFILE,block0_in,37,2,350769
SWAY_PROFILE,block1_in,36,13,350769
SWAY_PROFILE,embedding_in,37,4,350771
SWAY_PROFILE,head_in,36,9,350771
SWAY_PROFILE,patch_ready,37,5,350772
SWAY_PROFILE,block0_in,37,3,351359
SWAY_PROFILE,block1_in,36,14,351359
SWAY_PROFILE,embedding_in,37,5,351361
SWAY_PROFILE,head_in,36,10,351361
SWAY_PROFILE,patch_ready,37,6,351362
SWAY_PROFILE,block0_in,37,4,351949
SWAY_PROFILE,block1_in,36,15,351949
SWAY_PROFILE,embedding_in,37,6,351951
SWAY_PROFILE,head_in,36,11,351951
SWAY_PROFILE,patch_ready,37,7,351952
SWAY_PROFILE,block0_in,37,5,352541
SWAY_PROFILE,block1_in,37,0,352541
SWAY_PROFILE,embedding_in,37,7,352543
SWAY_PROFILE,head_in,36,12,352543
SWAY_PROFILE,patch_ready,37,8,352544
SWAY_PROFILE,block0_in,37,6,353131
SWAY_PROFILE,block1_in,37,1,353131
SWAY_PROFILE,embedding_in,37,8,353133
SWAY_PROFILE,head_in,36,13,353133
SWAY_PROFILE,patch_ready,37,9,353134
SWAY_PROFILE,block0_in,37,7,353721
SWAY_PROFILE,block1_in,37,2,353721
SWAY_PROFILE,embedding_in,37,9,353723
SWAY_PROFILE,head_in,36,14,353723
SWAY_PROFILE,patch_ready,37,10,353724
SWAY_PROFILE,block0_in,37,8,354311
SWAY_PROFILE,block1_in,37,3,354311
SWAY_PROFILE,embedding_in,37,10,354313
SWAY_PROFILE,head_in,36,15,354313
SWAY_PROFILE,patch_ready,37,11,354314
SWAY_PROFILE,block0_in,37,9,354903
SWAY_PROFILE,block1_in,37,4,354903
SWAY_PROFILE,embedding_in,37,11,354905
SWAY_PROFILE,head_in,37,0,354905
SWAY_PROFILE,patch_ready,37,12,354906
SWAY_PROFILE,block0_in,37,10,355493
SWAY_PROFILE,block1_in,37,5,355493
SWAY_PROFILE,embedding_in,37,12,355495
SWAY_PROFILE,head_in,37,1,355495
SWAY_PROFILE,patch_ready,37,13,355496
SWAY_PROFILE,block0_in,37,11,356083
SWAY_PROFILE,block1_in,37,6,356083
SWAY_PROFILE,embedding_in,37,13,356085
SWAY_PROFILE,head_in,37,2,356085
SWAY_PROFILE,patch_ready,37,14,356086
SWAY_PROFILE,block0_in,37,12,356673
SWAY_PROFILE,block1_in,37,7,356673
SWAY_PROFILE,embedding_in,37,14,356675
SWAY_PROFILE,head_in,37,3,356675
SWAY_PROFILE,patch_ready,37,15,356676
SWAY_PERF_INPUT_FRAME,39,347519,356966
SWAY_PROFILE,block0_in,37,13,357265
SWAY_PROFILE,block1_in,37,8,357265
SWAY_PROFILE,embedding_in,37,15,357267
SWAY_PROFILE,head_in,37,4,357267
SWAY_PROFILE,patch_ready,38,0,357268
SWAY_PROFILE,head_output_in,36,0,357606
SWAY_PROFILE,block0_in,37,14,357855
SWAY_PROFILE,block1_in,37,9,357855
SWAY_PROFILE,embedding_in,38,0,357857
SWAY_PROFILE,head_in,37,5,357857
SWAY_PROFILE,patch_ready,38,1,357858
SWAY_PROFILE,serialize_in,36,0,358348
SWAY_PERF_OUTPUT,2052,9,358350
SWAY_PERF_OUTPUT,2053,9,358351
SWAY_PERF_OUTPUT,2054,8,358352
SWAY_PERF_OUTPUT,2055,9,358353
SWAY_PERF_OUTPUT,2056,15,358354
SWAY_PERF_OUTPUT,2057,18,358355
SWAY_PERF_OUTPUT,2058,19,358356
SWAY_PERF_OUTPUT,2059,4,358357
SWAY_PERF_OUTPUT,2060,-2,358358
SWAY_PERF_OUTPUT,2061,-5,358359
SWAY_PERF_OUTPUT,2062,10,358360
SWAY_PERF_OUTPUT,2063,11,358361
SWAY_PERF_OUTPUT,2064,11,358362
SWAY_PERF_OUTPUT,2065,11,358363
SWAY_PERF_OUTPUT,2066,6,358364
SWAY_PERF_OUTPUT,2067,4,358365
SWAY_PERF_OUTPUT,2068,2,358366
SWAY_PERF_OUTPUT,2069,2,358367
SWAY_PERF_OUTPUT,2070,9,358368
SWAY_PERF_OUTPUT,2071,64,358369
SWAY_PERF_OUTPUT,2072,65,358370
SWAY_PERF_OUTPUT,2073,65,358371
SWAY_PERF_OUTPUT,2074,65,358372
SWAY_PERF_OUTPUT,2075,65,358373
SWAY_PERF_OUTPUT,2076,66,358374
SWAY_PERF_OUTPUT,2077,64,358375
SWAY_PERF_OUTPUT,2078,64,358376
SWAY_PERF_OUTPUT,2079,65,358377
SWAY_PERF_OUTPUT,2080,63,358378
SWAY_PERF_OUTPUT,2081,63,358379
SWAY_PERF_OUTPUT,2082,65,358380
SWAY_PERF_OUTPUT,2083,63,358381
SWAY_PERF_OUTPUT,2084,61,358382
SWAY_PERF_OUTPUT,2085,63,358383
SWAY_PERF_OUTPUT,2086,67,358384
SWAY_PERF_OUTPUT,2087,66,358385
SWAY_PERF_OUTPUT,2088,63,358386
SWAY_PERF_OUTPUT,2089,65,358387
SWAY_PERF_OUTPUT,2090,-2,358388
SWAY_PERF_OUTPUT,2091,9,358389
SWAY_PERF_OUTPUT,2092,20,358390
SWAY_PERF_OUTPUT,2093,25,358391
SWAY_PERF_OUTPUT,2094,16,358392
