stage,frame,token,input_cycle,output_cycle,elapsed_cycles
block0,24,3,228535,231487,2952
block1,24,3,231487,233851,2364
patch_queue,24,4,227358,227947,589
embedding,24,4,227947,229125,1178
block0,24,4,229125,232079,2954
block1,24,4,232079,234443,2364
patch_queue,24,5,227948,228537,589
embedding,24,5,228537,229717,1180
block0,24,5,229717,232669,2952
block1,24,5,232669,235033,2364
patch_queue,24,6,228538,229127,589
embedding,24,6,229127,230307,1180
block0,24,6,230307,233259,2952
block1,24,6,233259,235623,2364
patch_queue,24,7,229128,229719,591
embedding,24,7,229719,230897,1178
block0,24,7,230897,233849,2952
block1,24,7,233849,236213,2364
patch_queue,24,8,229720,230309,589
embedding,24,8,230309,231487,1178
block0,24,8,231487,234441,2954
block1,24,8,234441,236805,2364
patch_queue,24,9,230310,230899,589
embedding,24,9,230899,232079,1180
block0,24,9,232079,235031,2952
block1,24,9,235031,237395,2364
patch_queue,24,10,230900,231489,589
embedding,24,10,231489,232669,1180
block0,24,10,232669,235621,2952
block1,24,10,235621,237985,2364
patch_queue,24,11,231490,232081,591
embedding,24,11,232081,233259,1178
block0,24,11,233259,236211,2952
block1,24,11,236211,238575,2364
patch_queue,24,12,232082,232671,589
embedding,24,12,232671,233849,1178
block0,24,12,233849,236803,2954
block1,24,12,236803,239167,2364
patch_queue,24,13,232672,233261,589
embedding,24,13,233261,234441,1180
block0,24,13,234441,237393,2952
block1,24,13,237393,239757,2364
patch_queue,24,14,233262,233851,589
embedding,24,14,233851,235031,1180
block0,24,14,235031,237983,2952
block1,24,14,237983,240347,2364
patch_queue,24,15,233852,234443,591
embedding,24,15,234443,235621,1178
block0,24,15,235621,238573,2952
block1,24,15,238573,240937,2364
head_hidden_first_token,24,0,232081,244230,12149
head_hidden_last_token,24,15,240937,244230,3293
head_output,24,0,244230,244972,742
serializer,24,0,244972,245030,58
patch_queue,25,0,234444,235033,589
embedding,25,0,235033,236211,1178
block0,25,0,236211,239165,2954
block1,25,0,239165,241529,2364
patch_queue,25,1,235034,235623,589
embedding,25,1,235623,236803,1180
block0,25,1,236803,239755,2952
block1,25,1,239755,242119,2364
patch_queue,25,2,235624,236213,589
embedding,25,2,236213,237393,1180
block0,25,2,237393,240345,2952
block1,25,2,240345,242709,2364
patch_queue,25,3,236214,236805,591
embedding,25,3,236805,237983,1178
block0,25,3,237983,240935,2952
block1,25,3,240935,243299,2364
patch_queue,25,4,236806,237395,589
embedding,25,4,237395,238573,1178
block0,25,4,238573,241527,2954
block1,25,4,241527,243891,2364
patch_queue,25,5,237396,237985,589
embedding,25,5,237985,239165,1180
block0,25,5,239165,242117,2952
block1,25,5,242117,244481,2364
patch_queue,25,6,237986,238575,589
embedding,25,6,238575,239755,1180
block0,25,6,239755,242707,2952
block1,25,6,242707,245071,2364
patch_queue,25,7,238576,239167,591
embedding,25,7,239167,240345,1178
block0,25,7,240345,243297,2952
block1,25,7,243297,245661,2364
patch_queue,25,8,239168,239757,589
embedding,25,8,239757,240935,1178
block0,25,8,240935,243889,2954
block1,25,8,243889,246253,2364
patch_queue,25,9,239758,240347,589
embedding,25,9,240347,241527,1180
block0,25,9,241527,244479,2952
block1,25,9,244479,246843,2364
patch_queue,25,10,240348,240937,589
embedding,25,10,240937,242117,1180
block0,25,10,242117,245069,2952
block1,25,10,245069,247433,2364
patch_queue,25,11,240938,241529,591
embedding,25,11,241529,242707,1178
block0,25,11,242707,245659,2952
block1,25,11,245659,248023,2364
patch_queue,25,12,241530,242119,589
embedding,25,12,242119,243297,1178
block0,25,12,243297,246251,2954
block1,25,12,246251,248615,2364
patch_queue,25,13,242120,242709,589
embedding,25,13,242709,243889,1180
block0,25,13,243889,246841,2952
block1,25,13,246841,249205,2364
patch_queue,25,14,242710,243299,589
embedding,25,14,243299,244479,1180
block0,25,14,244479,247431,2952
block1,25,14,247431,249795,2364
patch_queue,25,15,243300,243891,591
embedding,25,15,243891,245069,1178
block0,25,15,245069,248021,2952
block1,25,15,248021,250385,2364
head_hidden_first_token,25,0,241529,253678,12149
head_hidden_last_token,25,15,250385,253678,3293
head_output,25,0,253678,254420,742
serializer,25,0,254420,254478,58
patch_queue,26,0,243892,244481,589
embedding,26,0,244481,245659,1178
block0,26,0,245659,248613,2954
block1,26,0,248613,250977,2364
patch_queue,26,1,244482,245071,589
embedding,26,1,245071,246251,1180
block0,26,1,246251,249203,2952
block1,26,1,249203,251567,2364
patch_queue,26,2,245072,245661,589
embedding,26,2,245661,246841,1180
block0,26,2,246841,249793,2952
block1,26,2,249793,252157,2364
patch_queue,26,3,245662,246253,591
embedding,26,3,246253,247431,1178
block0,26,3,247431,250383,2952
block1,26,3,250383,252747,2364
patch_queue,26,4,246254,246843,589
embedding,26,4,246843,248021,1178
block0,26,4,248021,250975,2954
block1,26,4,250975,253339,2364
patch_queue,26,5,246844,247433,589
embedding,26,5,247433,248613,1180
block0,26,5,248613,251565,2952
block1,26,5,251565,253929,2364
patch_queue,26,6,247434,248023,589
embedding,26,6,248023,249203,1180
block0,26,6,249203,252155,2952
block1,26,6,252155,254519,2364
patch_queue,26,7,248024,248615,591
embedding,26,7,248615,249793,1178
block0,26,7,249793,252745,2952
block1,26,7,252745,255109,2364
patch_queue,26,8,248616,249205,589
embedding,26,8,249205,250383,1178
block0,26,8,250383,253337,2954
block1,26,8,253337,255701,2364
patch_queue,26,9,249206,249795,589
embedding,26,9,249795,250975,1180
block0,26,9,250975,253927,2952
block1,26,9,253927,256291,2364
patch_queue,26,10,249796,250385,589
embedding,26,10,250385,251565,1180
block0,26,10,251565,254517,2952
block1,26,10,254517,256881,2364
patch_queue,26,11,250386,250977,591
embedding,26,11,250977,252155,1178
block0,26,11,252155,255107,2952
block1,26,11,255107,257471,2364
patch_queue,26,12,250978,251567,589
embedding,26,12,251567,252745,1178
block0,26,12,252745,255699,2954
block1,26,12,255699,258063,2364
patch_queue,26,13,251568,252157,589
embedding,26,13,252157,253337,1180
block0,26,13,253337,256289,2952
block1,26,13,256289,258653,2364
patch_queue,26,14,252158,252747,589
embedding,26,14,252747,253927,1180
block0,26,14,253927,256879,2952
block1,26,14,256879,259243,2364
patch_queue,26,15,252748,253339,591
embedding,26,15,253339,254517,1178
block0,26,15,254517,257469,2952
block1,26,15,257469,259833,2364
head_hidden_first_token,26,0,250977,263126,12149
head_hidden_last_token,26,15,259833,263126,3293
head_output,26,0,263126,263868,742
serializer,26,0,263868,263926,58
patch_queue,27,0,253340,253929,589
embedding,27,0,253929,255107,1178
block0,27,0,255107,258061,2954
block1,27,0,258061,260425,2364
patch_queue,27,1,253930,254519,589
embedding,27,1,254519,255699,1180
block0,27,1,255699,258651,2952
block1,27,1,258651,261015,2364
patch_queue,27,2,254520,255109,589
embedding,27,2,255109,256289,1180
block0,27,2,256289,259241,2952
block1,27,2,259241,261605,2364
patch_queue,27,3,255110,255701,591
embedding,27,3,255701,256879,1178
block0,27,3,256879,259831,2952
block1,27,3,259831,262195,2364
patch_queue,27,4,255702,256291,589
embedding,27,4,256291,257469,1178
block0,27,4,257469,260423,2954
block1,27,4,260423,262787,2364
patch_queue,27,5,256292,256881,589
embedding,27,5,256881,258061,1180
block0,27,5,258061,261013,2952
block1,27,5,261013,263377,2364
patch_queue,27,6,256882,257471,589
embedding,27,6,257471,258651,1180
block0,27,6,258651,261603,2952
block1,27,6,261603,263967,2364
patch_queue,27,7,257472,258063,591
embedding,27,7,258063,259241,1178
block0,27,7,259241,262193,2952
block1,27,7,262193,264557,2364
patch_queue,27,8,258064,258653,589
embedding,27,8,258653,259831,1178
block0,27,8,259831,262785,2954
block1,27,8,262785,265149,2364
patch_queue,27,9,258654,259243,589
embedding,27,9,259243,260423,1180
block0,27,9,260423,263375,2952
block1,27,9,263375,265739,2364
patch_queue,27,10,259244,259833,589
embedding,27,10,259833,261013,1180
block0,27,10,261013,263965,2952
block1,27,10,263965,266329,2364
patch_queue,27,11,259834,260425,591
embedding,27,11,260425,261603,1178
block0,27,11,261603,264555,2952
block1,27,11,264555,266919,2364
patch_queue,27,12,260426,261015,589
embedding,27,12,261015,262193,1178
block0,27,12,262193,265147,2954
block1,27,12,265147,267511,2364
patch_queue,27,13,261016,261605,589
embedding,27,13,261605,262785,1180
block0,27,13,262785,265737,2952
block1,27,13,265737,268101,2364
patch_queue,27,14,261606,262195,589
embedding,27,14,262195,263375,1180
block0,27,14,263375,266327,2952
block1,27,14,266327,268691,2364
patch_queue,27,15,262196,262787,591
embedding,27,15,262787,263965,1178
block0,27,15,263965,266917,2952
block1,27,15,266917,269281,2364
head_hidden_first_token,27,0,260425,272574,12149
head_hidden_last_token,27,15,269281,272574,3293
head_output,27,0,272574,273316,742
serializer,27,0,273316,273374,58
patch_queue,28,0,262788,263377,589
embedding,28,0,263377,264555,1178
block0,28,0,264555,267509,2954
block1,28,0,267509,269873,2364
patch_queue,28,1,263378,263967,589
embedding,28,1,263967,265147,1180
block0,28,1,265147,268099,2952
block1,28,1,268099,270463,2364
patch_queue,28,2,263968,264557,589
embedding,28,2,264557,265737,1180
block0,28,2,265737,268689,2952
block1,28,2,268689,271053,2364
patch_queue,28,3,264558,265149,591
embedding,28,3,265149,266327,1178
block0,28,3,266327,269279,2952
block1,28,3,269279,271643,2364
patch_queue,28,4,265150,265739,589
embedding,28,4,265739,266917,1178
block0,28,4,266917,269871,2954
block1,28,4,269871,272235,2364
patch_queue,28,5,265740,266329,589
embedding,28,5,266329,267509,1180
block0,28,5,267509,270461,2952
block1,28,5,270461,272825,2364
patch_queue,28,6,266330,266919,589
embedding,28,6,266919,268099,1180
block0,28,6,268099,271051,2952
block1,28,6,271051,273415,2364
patch_queue,28,7,266920,267511,591
embedding,28,7,267511,268689,1178
block0,28,7,268689,271641,2952
block1,28,7,271641,274005,2364
patch_queue,28,8,267512,268101,589
embedding,28,8,268101,269279,1178
block0,28,8,269279,272233,2954
block1,28,8,272233,274597,2364
patch_queue,28,9,268102,268691,589
embedding,28,9,268691,269871,1180
block0,28,9,269871,272823,2952
block1,28,9,272823,275187,2364
patch_queue,28,10,268692,269281,589
embedding,28,10,269281,270461,1180
block0,28,10,270461,273413,2952
block1,28,10,273413,275777,2364
patch_queue,28,11,269282,269873,591
embedding,28,11,269873,271051,1178
block0,28,11,271051,274003,2952
block1,28,11,274003,276367,2364
patch_queue,28,12,269874,270463,589
embedding,28,12,270463,271641,1178
block0,28,12,271641,274595,2954
block1,28,12,274595,276959,2364
patch_queue,28,13,270464,271053,589
embedding,28,13,271053,272233,1180
block0,28,13,272233,275185,2952
block1,28,13,275185,277549,2364
patch_queue,28,14,271054,271643,589
embedding,28,14,271643,272823,1180
block0,28,14,272823,275775,2952
block1,28,14,275775,278139,2364
patch_queue,28,15,271644,272235,591
embedding,28,15,272235,273413,1178
block0,28,15,273413,276365,2952
block1,28,15,276365,278729,2364
head_hidden_first_token,28,0,269873,282022,12149
head_hidden_last_token,28,15,278729,282022,3293
head_output,28,0,282022,282764,742
serializer,28,0,282764,282822,58
patch_queue,29,0,272236,272825,589
embedding,29,0,272825,274003,1178
block0,29,0,274003,276957,2954
block1,29,0,276957,279321,2364
patch_queue,29,1,272826,273415,589
embedding,29,1,273415,274595,1180
block0,29,1,274595,277547,2952
block1,29,1,277547,279911,2364
patch_queue,29,2,273416,274005,589
embedding,29,2,274005,275185,1180
block0,29,2,275185,278137,2952
block1,29,2,278137,280501,2364
patch_queue,29,3,274006,274597,591
embedding,29,3,274597,275775,1178
block0,29,3,275775,278727,2952
block1,29,3,278727,281091,2364
patch_queue,29,4,274598,275187,589
embedding,29,4,275187,276365,1178
block0,29,4,276365,279319,2954
block1,29,4,279319,281683,2364
patch_queue,29,5,275188,275777,589
embedding,29,5,275777,276957,1180
block0,29,5,276957,279909,2952
block1,29,5,279909,282273,2364
patch_queue,29,6,275778,276367,589
embedding,29,6,276367,277547,1180
block0,29,6,277547,280499,2952
block1,29,6,280499,282863,2364
patch_queue,29,7,276368,276959,591
embedding,29,7,276959,278137,1178
block0,29,7,278137,281089,2952
block1,29,7,281089,283453,2364
patch_queue,29,8,276960,277549,589
embedding,29,8,277549,278727,1178
block0,29,8,278727,281681,2954
block1,29,8,281681,284045,2364
patch_queue,29,9,277550,278139,589
embedding,29,9,278139,279319,1180
block0,29,9,279319,282271,2952
block1,29,9,282271,284635,2364
patch_queue,29,10,278140,278729,589
embedding,29,10,278729,279909,1180
block0,29,10,279909,282861,2952
block1,29,10,282861,285225,2364
patch_queue,29,11,278730,279321,591
embedding,29,11,279321,280499,1178
block0,29,11,280499,283451,2952
block1,29,11,283451,285815,2364
patch_queue,29,12,279322,279911,589
embedding,29,12,279911,281089,1178
block0,29,12,281089,284043,2954
block1,29,12,284043,286407,2364
patch_queue,29,13,279912,280501,589
embedding,29,13,280501,281681,1180
block0,29,13,281681,284633,2952
block1,29,13,284633,286997,2364
patch_queue,29,14,280502,281091,589
embedding,29,14,281091,282271,1180
block0,29,14,282271,285223,2952
block1,29,14,285223,287587,2364
patch_queue,29,15,281092,281683,591
embedding,29,15,281683,282861,1178
block0,29,15,282861,285813,2952
block1,29,15,285813,288177,2364
head_hidden_first_token,29,0,279321,291470,12149
head_hidden_last_token,29,15,288177,291470,3293
head_output,29,0,291470,292212,742
serializer,29,0,292212,292270,58
patch_queue,30,0,281684,282273,589
embedding,30,0,282273,283451,1178
block0,30,0,283451,286405,2954
block1,30,0,286405,288769,2364
patch_queue,30,1,282274,282863,589
embedding,30,1,282863,284043,1180
block0,30,1,284043,286995,2952
block1,30,1,286995,289359,2364
patch_queue,30,2,282864,283453,589
embedding,30,2,283453,284633,1180
block0,30,2,284633,287585,2952
block1,30,2,287585,289949,2364
patch_queue,30,3,283454,284045,591
embedding,30,3,284045,285223,1178
block0,30,3,285223,288175,2952
block1,30,3,288175,290539,2364
patch_queue,30,4,284046,284635,589
embedding,30,4,284635,285813,1178
block0,30,4,285813,288767,2954
block1,30,4,288767,291131,2364
patch_queue,30,5,284636,285225,589
embedding,30,5,285225,286405,1180
block0,30,5,286405,289357,2952
block1,30,5,289357,291721,2364
patch_queue,30,6,285226,285815,589
embedding,30,6,285815,286995,1180
block0,30,6,286995,289947,2952
block1,30,6,289947,292311,2364
patch_queue,30,7,285816,286407,591
embedding,30,7,286407,287585,1178
block0,30,7,287585,290537,2952
block1,30,7,290537,292901,2364
patch_queue,30,8,286408,286997,589
embedding,30,8,286997,288175,1178
block0,30,8,288175,291129,2954
block1,30,8,291129,293493,2364
patch_queue,30,9,286998,287587,589
embedding,30,9,287587,288767,1180
block0,30,9,288767,291719,2952
block1,30,9,291719,294083,2364
patch_queue,30,10,287588,288177,589
embedding,30,10,288177,289357,1180
block0,30,10,289357,292309,2952
block1,30,10,292309,294673,2364
patch_queue,30,11,288178,288769,591
embedding,30,11,288769,289947,1178
block0,30,11,289947,292899,2952
block1,30,11,292899,295263,2364
patch_queue,30,12,288770,289359,589
embedding,30,12,289359,290537,1178
block0,30,12,290537,293491,2954
block1,30,12,293491,295855,2364
patch_queue,30,13,289360,289949,589
embedding,30,13,289949,291129,1180
block0,30,13,291129,294081,2952
block1,30,13,294081,296445,2364
patch_queue,30,14,289950,290539,589
embedding,30,14,290539,291719,1180
block0,30,14,291719,294671,2952
block1,30,14,294671,297035,2364
patch_queue,30,15,290540,291131,591
embedding,30,15,291131,292309,1178
block0,30,15,292309,295261,2952
block1,30,15,295261,297625,2364
head_hidden_first_token,30,0,288769,300918,12149
head_hidden_last_token,30,15,297625,300918,3293
head_output,30,0,300918,301660,742
serializer,30,0,301660,301718,58
patch_queue,31,0,291132,291721,589
embedding,31,0,291721,292899,1178
block0,31,0,292899,295853,2954
block1,31,0,295853,298217,2364
patch_queue,31,1,291722,292311,589
embedding,31,1,292311,293491,1180
block0,31,1,293491,296443,2952
block1,31,1,296443,298807,2364
patch_queue,31,2,292312,292901,589
embedding,31,2,292901,294081,1180
block0,31,2,294081,297033,2952
block1,31,2,297033,299397,2364
patch_queue,31,3,292902,293493,591
embedding,31,3,293493,294671,1178
block0,31,3,294671,297623,2952
block1,31,3,297623,299987,2364
patch_queue,31,4,293494,294083,589
embedding,31,4,294083,295261,1178
block0,31,4,295261,298215,2954
block1,31,4,298215,300579,2364
patch_queue,31,5,294084,294673,589
embedding,31,5,294673,295853,1180
block0,31,5,295853,298805,2952
block1,31,5,298805,301169,2364
patch_queue,31,6,294674,295263,589
embedding,31,6,295263,296443,1180
block0,31,6,296443,299395,2952
block1,31,6,299395,301759,2364
patch_queue,31,7,295264,295855,591
embedding,31,7,295855,297033,1178
block0,31,7,297033,299985,2952
block1,31,7,299985,302349,2364
patch_queue,31,8,295856,296445,589
embedding,31,8,296445,297623,1178
block0,31,8,297623,300577,2954
block1,31,8,300577,302941,2364
patch_queue,31,9,296446,297035,589
embedding,31,9,297035,298215,1180
block0,31,9,298215,301167,2952
block1,31,9,301167,303531,2364
patch_queue,31,10,297036,297625,589
embedding,31,10,297625,298805,1180
block0,31,10,298805,301757,2952
block1,31,10,301757,304121,2364
patch_queue,31,11,297626,298217,591
embedding,31,11,298217,299395,1178
block0,31,11,299395,302347,2952
block1,31,11,302347,304711,2364
patch_queue,31,12,298218,298807,589
embedding,31,12,298807,299985,1178
block0,31,12,299985,302939,2954
block1,31,12,302939,305303,2364
patch_queue,31,13,298808,299397,589
embedding,31,13,299397,300577,1180
block0,31,13,300577,303529,2952
block1,31,13,303529,305893,2364
patch_queue,31,14,299398,299987,589
embedding,31,14,299987,301167,1180
block0,31,14,301167,304119,2952
block1,31,14,304119,306483,2364
patch_queue,31,15,299988,300579,591
embedding,31,15,300579,301757,1178
block0,31,15,301757,304709,2952
block1,31,15,304709,307073,2364
head_hidden_first_token,31,0,298217,310366,12149
head_hidden_last_token,31,15,307073,310366,3293
head_output,31,0,310366,311108,742
serializer,31,0,311108,311166,58
patch_queue,32,0,300580,301169,589
embedding,32,0,301169,302347,1178
block0,32,0,302347,305301,2954
block1,32,0,305301,307665,2364
patch_queue,32,1,301170,301759,589
embedding,32,1,301759,302939,1180
block0,32,1,302939,305891,2952
block1,32,1,305891,308255,2364
patch_queue,32,2,301760,302349,589
embedding,32,2,302349,303529,1180
block0,32,2,303529,306481,2952
block1,32,2,306481,308845,2364
patch_queue,32,3,302350,302941,591
embedding,32,3,302941,304119,1178
block0,32,3,304119,307071,2952
block1,32,3,307071,309435,2364
patch_queue,32,4,302942,303531,589
embedding,32,4,303531,304709,1178
block0,32,4,304709,307663,2954
block1,32,4,307663,310027,2364
patch_queue,32,5,303532,304121,589
embedding,32,5,304121,305301,1180
block0,32,5,305301,308253,2952
block1,32,5,308253,310617,2364
patch_queue,32,6,304122,304711,589
embedding,32,6,304711,305891,1180
block0,32,6,305891,308843,2952
block1,32,6,308843,311207,2364
patch_queue,32,7,304712,305303,591
embedding,32,7,305303,306481,1178
block0,32,7,306481,309433,2952
block1,32,7,309433,311797,2364
patch_queue,32,8,305304,305893,589
embedding,32,8,305893,307071,1178
block0,32,8,307071,310025,2954
block1,32,8,310025,312389,2364
patch_queue,32,9,305894,306483,589
embedding,32,9,306483,307663,1180
block0,32,9,307663,310615,2952
block1,32,9,310615,312979,2364
patch_queue,32,10,306484,307073,589
embedding,32,10,307073,308253,1180
block0,32,10,308253,311205,2952
block1,32,10,311205,313569,2364
patch_queue,32,11,307074,307665,591
embedding,32,11,307665,308843,1178
block0,32,11,308843,311795,2952
block1,32,11,311795,314159,2364
patch_queue,32,12,307666,308255,589
embedding,32,12,308255,309433,1178
block0,32,12,309433,312387,2954
block1,32,12,312387,314751,2364
patch_queue,32,13,308256,308845,589
embedding,32,13,308845,310025,1180
block0,32,13,310025,312977,2952
block1,32,13,312977,315341,2364
patch_queue,32,14,308846,309435,589
embedding,32,14,309435,310615,1180
block0,32,14,310615,313567,2952
block1,32,14,313567,315931,2364
patch_queue,32,15,309436,310027,591
embedding,32,15,310027,311205,1178
block0,32,15,311205,314157,2952
block1,32,15,314157,316521,2364
head_hidden_first_token,32,0,307665,319814,12149
head_hidden_last_token,32,15,316521,319814,3293
head_output,32,0,319814,320556,742
serializer,32,0,320556,320614,58
patch_queue,33,0,310028,310617,589
embedding,33,0,310617,311795,1178
block0,33,0,311795,314749,2954
block1,33,0,314749,317113,2364
patch_queue,33,1,310618,311207,589
embedding,33,1,311207,312387,1180
block0,33,1,312387,315339,2952
block1,33,1,315339,317703,2364
patch_queue,33,2,311208,311797,589
embedding,33,2,311797,312977,1180
block0,33,2,312977,315929,2952
block1,33,2,315929,318293,2364
patch_queue,33,3,311798,312389,591
embedding,33,3,312389,313567,1178
block0,33,3,313567,316519,2952
block1,33,3,316519,318883,2364
patch_queue,33,4,312390,312979,589
embedding,33,4,312979,314157,1178
block0,33,4,314157,317111,2954
block1,33,4,317111,319475,2364
patch_queue,33,5,312980,313569,589
embedding,33,5,313569,314749,1180
block0,33,5,314749,317701,2952
block1,33,5,317701,320065,2364
patch_queue,33,6,313570,314159,589
embedding,33,6,314159,315339,1180
block0,33,6,315339,318291,2952
block1,33,6,318291,320655,2364
patch_queue,33,7,314160,314751,591
embedding,33,7,314751,315929,1178
block0,33,7,315929,318881,2952
block1,33,7,318881,321245,2364
patch_queue,33,8,314752,315341,589
embedding,33,8,315341,316519,1178
block0,33,8,316519,319473,2954
block1,33,8,319473,321837,2364
patch_queue,33,9,315342,315931,589
embedding,33,9,315931,317111,1180
block0,33,9,317111,320063,2952
block1,33,9,320063,322427,2364
patch_queue,33,10,315932,316521,589
embedding,33,10,316521,317701,1180
block0,33,10,317701,320653,2952
block1,33,10,320653,323017,2364
patch_queue,33,11,316522,317113,591
embedding,33,11,317113,318291,1178
block0,33,11,318291,321243,2952
block1,33,11,321243,323607,2364
patch_queue,33,12,317114,317703,589
embedding,33,12,317703,318881,1178
block0,33,12,318881,321835,2954
block1,33,12,321835,324199,2364
patch_queue,33,13,317704,318293,589
embedding,33,13,318293,319473,1180
block0,33,13,319473,322425,2952
block1,33,13,322425,324789,2364
patch_queue,33,14,318294,318883,589
embedding,33,14,318883,320063,1180
block0,33,14,320063,323015,2952
block1,33,14,323015,325379,2364
patch_queue,33,15,318884,319475,591
embedding,33,15,319475,320653,1178
block0,33,15,320653,323605,2952
block1,33,15,323605,325969,2364
head_hidden_first_token,33,0,317113,329262,12149
head_hidden_last_token,33,15,325969,329262,3293
head_output,33,0,329262,330004,742
serializer,33,0,330004,330062,58
patch_queue,34,0,319476,320065,589
embedding,34,0,320065,321243,1178
block0,34,0,321243,324197,2954
block1,34,0,324197,326561,2364
patch_queue,34,1,320066,320655,589
embedding,34,1,320655,321835,1180
block0,34,1,321835,324787,2952
block1,34,1,324787,327151,2364
patch_queue,34,2,320656,321245,589
embedding,34,2,321245,322425,1180
block0,34,2,322425,325377,2952
block1,34,2,325377,327741,2364
patch_queue,34,3,321246,321837,591
embedding,34,3,321837,323015,1178
block0,34,3,323015,325967,2952
block1,34,3,325967,328331,2364
patch_queue,34,4,321838,322427,589
embedding,34,4,322427,323605,1178
block0,34,4,323605,326559,2954
block1,34,4,326559,328923,2364
patch_queue,34,5,322428,323017,589
embedding,34,5,323017,324197,1180
block0,34,5,324197,327149,2952
block1,34,5,327149,329513,2364
patch_queue,34,6,323018,323607,589
embedding,34,6,323607,324787,1180
block0,34,6,324787,327739,2952
block1,34,6,327739,330103,2364
patch_queue,34,7,323608,324199,591
embedding,34,7,324199,325377,1178
block0,34,7,325377,328329,2952
block1,34,7,328329,330693,2364
patch_queue,34,8,324200,324789,589
embedding,34,8,324789,325967,1178
block0,34,8,325967,328921,2954
block1,34,8,328921,331285,2364
patch_queue,34,9,324790,325379,589
embedding,34,9,325379,326559,1180
block0,34,9,326559,329511,2952
block1,34,9,329511,331875,2364
patch_queue,34,10,325380,325969,589
embedding,34,10,325969,327149,1180
block0,34,10,327149,330101,2952
block1,34,10,330101,332465,2364
patch_queue,34,11,325970,326561,591
embedding,34,11,326561,327739,1178
block0,34,11,327739,330691,2952
block1,34,11,330691,333055,2364
patch_queue,34,12,326562,327151,589
embedding,34,12,327151,328329,1178
block0,34,12,328329,331283,2954
block1,34,12,331283,333647,2364
patch_queue,34,13,327152,327741,589
embedding,34,13,327741,328921,1180
block0,34,13,328921,331873,2952
block1,34,13,331873,334237,2364
patch_queue,34,14,327742,328331,589
embedding,34,14,328331,329511,1180
block0,34,14,329511,332463,2952
block1,34,14,332463,334827,2364
patch_queue,34,15,328332,328923,591
embedding,34,15,328923,330101,1178
block0,34,15,330101,333053,2952
block1,34,15,333053,335417,2364
head_hidden_first_token,34,0,326561,338710,12149
head_hidden_last_token,34,15,335417,338710,3293
head_output,34,0,338710,339452,742
serializer,34,0,339452,339510,58
patch_queue,35,0,328924,329513,589
embedding,35,0,329513,330691,1178
block0,35,0,330691,333645,2954
block1,35,0,333645,336009,2364
patch_queue,35,1,329514,330103,589
embedding,35,1,330103,331283,1180
block0,35,1,331283,334235,2952
block1,35,1,334235,336599,2364
patch_queue,35,2,330104,330693,589
embedding,35,2,330693,331873,1180
block0,35,2,331873,334825,2952
block1,35,2,334825,337189,2364
patch_queue,35,3,330694,331285,591
embedding,35,3,331285,332463,1178
block0,35,3,332463,335415,2952
block1,35,3,335415,337779,2364
patch_queue,35,4,331286,331875,589
embedding,35,4,331875,333053,1178
block0,35,4,333053,336007,2954
block1,35,4,336007,338371,2364
patch_queue,35,5,331876,332465,589
embedding,35,5,332465,333645,1180
block0,35,5,333645,336597,2952
block1,35,5,336597,338961,2364
patch_queue,35,6,332466,333055,589
embedding,35,6,333055,334235,1180
block0,35,6,334235,337187,2952
block1,35,6,337187,339551,2364
patch_queue,35,7,333056,333647,591
embedding,35,7,333647,334825,1178
block0,35,7,334825,337777,2952
block1,35,7,337777,340141,2364
patch_queue,35,8,333648,334237,589
embedding,35,8,334237,335415,1178
block0,35,8,335415,338369,2954
block1,35,8,338369,340733,2364
patch_queue,35,9,334238,334827,589
embedding,35,9,334827,336007,1180
block0,35,9,336007,338959,2952
block1,35,9,338959,341323,2364
patch_queue,35,10,334828,335417,589
embedding,35,10,335417,336597,1180
block0,35,10,336597,339549,2952
block1,35,10,339549,341913,2364
patch_queue,35,11,335418,336009,591
embedding,35,11,336009,337187,1178
block0,35,11,337187,340139,2952
block1,35,11,340139,342503,2364
patch_queue,35,12,336010,336599,589
embedding,35,12,336599,337777,1178
block0,35,12,337777,340731,2954
block1,35,12,340731,343095,2364
patch_queue,35,13,336600,337189,589
embedding,35,13,337189,338369,1180
block0,35,13,338369,341321,2952
block1,35,13,341321,343685,2364
patch_queue,35,14,337190,337779,589
embedding,35,14,337779,338959,1180
block0,35,14,338959,341911,2952
block1,35,14,341911,344275,2364
patch_queue,35,15,337780,338371,591
embedding,35,15,338371,339549,1178
block0,35,15,339549,342501,2952
block1,35,15,342501,344865,2364
head_hidden_first_token,35,0,336009,348158,12149
head_hidden_last_token,35,15,344865,348158,3293
head_output,35,0,348158,348900,742
serializer,35,0,348900,348958,58
patch_queue,36,0,338372,338961,589
embedding,36,0,338961,340139,1178
block0,36,0,340139,343093,2954
block1,36,0,343093,345457,2364
patch_queue,36,1,338962,339551,589
embedding,36,1,339551,340731,1180
block0,36,1,340731,343683,2952
block1,36,1,343683,346047,2364
patch_queue,36,2,339552,340141,589
embedding,36,2,340141,341321,1180
block0,36,2,341321,344273,2952
block1,36,2,344273,346637,2364
patch_queue,36,3,340142,340733,591
embedding,36,3,340733,341911,1178
block0,36,3,341911,344863,2952
block1,36,3,344863,347227,2364
patch_queue,36,4,340734,341323,589
embedding,36,4,341323,342501,1178
block0,36,4,342501,345455,2954
block1,36,4,345455,347819,2364
patch_queue,36,5,341324,341913,589
embedding,36,5,341913,343093,1180
block0,36,5,343093,346045,2952
block1,36,5,346045,348409,2364
