stage,frame,token,input_cycle,output_cycle,elapsed_cycles
embedding,12,2,120644,121902,1258
block0,12,2,121902,125043,3141
block1,12,2,125043,127559,2516
patch_queue,12,3,120645,121277,632
embedding,12,3,121277,122529,1252
block0,12,3,122529,125670,3141
block1,12,3,125670,128186,2516
patch_queue,12,4,121278,121904,626
embedding,12,4,121904,123156,1252
block0,12,4,123156,126303,3147
block1,12,4,126303,128819,2516
patch_queue,12,5,121905,122531,626
embedding,12,5,122531,123789,1258
block0,12,5,123789,126930,3141
block1,12,5,126930,129446,2516
patch_queue,12,6,122532,123158,626
embedding,12,6,123158,124416,1258
block0,12,6,124416,127557,3141
block1,12,6,127557,130073,2516
patch_queue,12,7,123159,123791,632
embedding,12,7,123791,125043,1252
block0,12,7,125043,128184,3141
block1,12,7,128184,130700,2516
patch_queue,12,8,123792,124418,626
embedding,12,8,124418,125670,1252
block0,12,8,125670,128817,3147
block1,12,8,128817,131333,2516
patch_queue,12,9,124419,125045,626
embedding,12,9,125045,126303,1258
block0,12,9,126303,129444,3141
block1,12,9,129444,131960,2516
patch_queue,12,10,125046,125672,626
embedding,12,10,125672,126930,1258
block0,12,10,126930,130071,3141
block1,12,10,130071,132587,2516
patch_queue,12,11,125673,126305,632
embedding,12,11,126305,127557,1252
block0,12,11,127557,130698,3141
block1,12,11,130698,133214,2516
patch_queue,12,12,126306,126932,626
embedding,12,12,126932,128184,1252
block0,12,12,128184,131331,3147
block1,12,12,131331,133847,2516
patch_queue,12,13,126933,127559,626
embedding,12,13,127559,128817,1258
block0,12,13,128817,131958,3141
block1,12,13,131958,134474,2516
patch_queue,12,14,127560,128186,626
embedding,12,14,128186,129444,1258
block0,12,14,129444,132585,3141
block1,12,14,132585,135101,2516
patch_queue,12,15,128187,128819,632
embedding,12,15,128819,130071,1252
block0,12,15,130071,133212,3141
block1,12,15,133212,135728,2516
head_hidden_first_token,12,0,126305,139021,12716
head_hidden_last_token,12,15,135728,139021,3293
head_output,12,0,139021,139763,742
serializer,12,0,139763,139821,58
patch_queue,13,0,128820,129446,626
embedding,13,0,129446,130698,1252
block0,13,0,130698,133845,3147
block1,13,0,133845,136361,2516
patch_queue,13,1,129447,130073,626
embedding,13,1,130073,131331,1258
block0,13,1,131331,134472,3141
block1,13,1,134472,136988,2516
patch_queue,13,2,130074,130700,626
embedding,13,2,130700,131958,1258
block0,13,2,131958,135099,3141
block1,13,2,135099,137615,2516
patch_queue,13,3,130701,131333,632
embedding,13,3,131333,132585,1252
block0,13,3,132585,135726,3141
block1,13,3,135726,138242,2516
patch_queue,13,4,131334,131960,626
embedding,13,4,131960,133212,1252
block0,13,4,133212,136359,3147
block1,13,4,136359,138875,2516
patch_queue,13,5,131961,132587,626
embedding,13,5,132587,133845,1258
block0,13,5,133845,136986,3141
block1,13,5,136986,139502,2516
patch_queue,13,6,132588,133214,626
embedding,13,6,133214,134472,1258
block0,13,6,134472,137613,3141
block1,13,6,137613,140129,2516
patch_queue,13,7,133215,133847,632
embedding,13,7,133847,135099,1252
block0,13,7,135099,138240,3141
block1,13,7,138240,140756,2516
patch_queue,13,8,133848,134474,626
embedding,13,8,134474,135726,1252
block0,13,8,135726,138873,3147
block1,13,8,138873,141389,2516
patch_queue,13,9,134475,135101,626
embedding,13,9,135101,136359,1258
block0,13,9,136359,139500,3141
block1,13,9,139500,142016,2516
patch_queue,13,10,135102,135728,626
embedding,13,10,135728,136986,1258
block0,13,10,136986,140127,3141
block1,13,10,140127,142643,2516
patch_queue,13,11,135729,136361,632
embedding,13,11,136361,137613,1252
block0,13,11,137613,140754,3141
block1,13,11,140754,143270,2516
patch_queue,13,12,136362,136988,626
embedding,13,12,136988,138240,1252
block0,13,12,138240,141387,3147
block1,13,12,141387,143903,2516
patch_queue,13,13,136989,137615,626
embedding,13,13,137615,138873,1258
block0,13,13,138873,142014,3141
block1,13,13,142014,144530,2516
patch_queue,13,14,137616,138242,626
embedding,13,14,138242,139500,1258
block0,13,14,139500,142641,3141
block1,13,14,142641,145157,2516
patch_queue,13,15,138243,138875,632
embedding,13,15,138875,140127,1252
block0,13,15,140127,143268,3141
block1,13,15,143268,145784,2516
head_hidden_first_token,13,0,136361,149077,12716
head_hidden_last_token,13,15,145784,149077,3293
head_output,13,0,149077,149819,742
serializer,13,0,149819,149877,58
patch_queue,14,0,138876,139502,626
embedding,14,0,139502,140754,1252
block0,14,0,140754,143901,3147
block1,14,0,143901,146417,2516
patch_queue,14,1,139503,140129,626
embedding,14,1,140129,141387,1258
block0,14,1,141387,144528,3141
block1,14,1,144528,147044,2516
patch_queue,14,2,140130,140756,626
embedding,14,2,140756,142014,1258
block0,14,2,142014,145155,3141
block1,14,2,145155,147671,2516
patch_queue,14,3,140757,141389,632
embedding,14,3,141389,142641,1252
block0,14,3,142641,145782,3141
block1,14,3,145782,148298,2516
patch_queue,14,4,141390,142016,626
embedding,14,4,142016,143268,1252
block0,14,4,143268,146415,3147
block1,14,4,146415,148931,2516
patch_queue,14,5,142017,142643,626
embedding,14,5,142643,143901,1258
block0,14,5,143901,147042,3141
block1,14,5,147042,149558,2516
patch_queue,14,6,142644,143270,626
embedding,14,6,143270,144528,1258
block0,14,6,144528,147669,3141
block1,14,6,147669,150185,2516
patch_queue,14,7,143271,143903,632
embedding,14,7,143903,145155,1252
block0,14,7,145155,148296,3141
block1,14,7,148296,150812,2516
patch_queue,14,8,143904,144530,626
embedding,14,8,144530,145782,1252
block0,14,8,145782,148929,3147
block1,14,8,148929,151445,2516
patch_queue,14,9,144531,145157,626
embedding,14,9,145157,146415,1258
block0,14,9,146415,149556,3141
block1,14,9,149556,152072,2516
patch_queue,14,10,145158,145784,626
embedding,14,10,145784,147042,1258
block0,14,10,147042,150183,3141
block1,14,10,150183,152699,2516
patch_queue,14,11,145785,146417,632
embedding,14,11,146417,147669,1252
block0,14,11,147669,150810,3141
block1,14,11,150810,153326,2516
patch_queue,14,12,146418,147044,626
embedding,14,12,147044,148296,1252
block0,14,12,148296,151443,3147
block1,14,12,151443,153959,2516
patch_queue,14,13,147045,147671,626
embedding,14,13,147671,148929,1258
block0,14,13,148929,152070,3141
block1,14,13,152070,154586,2516
patch_queue,14,14,147672,148298,626
embedding,14,14,148298,149556,1258
block0,14,14,149556,152697,3141
block1,14,14,152697,155213,2516
patch_queue,14,15,148299,148931,632
embedding,14,15,148931,150183,1252
block0,14,15,150183,153324,3141
block1,14,15,153324,155840,2516
head_hidden_first_token,14,0,146417,159133,12716
head_hidden_last_token,14,15,155840,159133,3293
head_output,14,0,159133,159875,742
serializer,14,0,159875,159933,58
patch_queue,15,0,148932,149558,626
embedding,15,0,149558,150810,1252
block0,15,0,150810,153957,3147
block1,15,0,153957,156473,2516
patch_queue,15,1,149559,150185,626
embedding,15,1,150185,151443,1258
block0,15,1,151443,154584,3141
block1,15,1,154584,157100,2516
patch_queue,15,2,150186,150812,626
embedding,15,2,150812,152070,1258
block0,15,2,152070,155211,3141
block1,15,2,155211,157727,2516
patch_queue,15,3,150813,151445,632
embedding,15,3,151445,152697,1252
block0,15,3,152697,155838,3141
block1,15,3,155838,158354,2516
patch_queue,15,4,151446,152072,626
embedding,15,4,152072,153324,1252
block0,15,4,153324,156471,3147
block1,15,4,156471,158987,2516
patch_queue,15,5,152073,152699,626
embedding,15,5,152699,153957,1258
block0,15,5,153957,157098,3141
block1,15,5,157098,159614,2516
patch_queue,15,6,152700,153326,626
embedding,15,6,153326,154584,1258
block0,15,6,154584,157725,3141
block1,15,6,157725,160241,2516
patch_queue,15,7,153327,153959,632
embedding,15,7,153959,155211,1252
block0,15,7,155211,158352,3141
block1,15,7,158352,160868,2516
patch_queue,15,8,153960,154586,626
embedding,15,8,154586,155838,1252
block0,15,8,155838,158985,3147
block1,15,8,158985,161501,2516
patch_queue,15,9,154587,155213,626
embedding,15,9,155213,156471,1258
block0,15,9,156471,159612,3141
block1,15,9,159612,162128,2516
patch_queue,15,10,155214,155840,626
embedding,15,10,155840,157098,1258
block0,15,10,157098,160239,3141
block1,15,10,160239,162755,2516
patch_queue,15,11,155841,156473,632
embedding,15,11,156473,157725,1252
block0,15,11,157725,160866,3141
block1,15,11,160866,163382,2516
patch_queue,15,12,156474,157100,626
embedding,15,12,157100,158352,1252
block0,15,12,158352,161499,3147
block1,15,12,161499,164015,2516
patch_queue,15,13,157101,157727,626
embedding,15,13,157727,158985,1258
block0,15,13,158985,162126,3141
block1,15,13,162126,164642,2516
patch_queue,15,14,157728,158354,626
embedding,15,14,158354,159612,1258
block0,15,14,159612,162753,3141
block1,15,14,162753,165269,2516
patch_queue,15,15,158355,158987,632
embedding,15,15,158987,160239,1252
block0,15,15,160239,163380,3141
block1,15,15,163380,165896,2516
head_hidden_first_token,15,0,156473,169189,12716
head_hidden_last_token,15,15,165896,169189,3293
head_output,15,0,169189,169931,742
serializer,15,0,169931,169989,58
patch_queue,16,0,158988,159614,626
embedding,16,0,159614,160866,1252
block0,16,0,160866,164013,3147
block1,16,0,164013,166529,2516
patch_queue,16,1,159615,160241,626
embedding,16,1,160241,161499,1258
block0,16,1,161499,164640,3141
block1,16,1,164640,167156,2516
patch_queue,16,2,160242,160868,626
embedding,16,2,160868,162126,1258
block0,16,2,162126,165267,3141
block1,16,2,165267,167783,2516
patch_queue,16,3,160869,161501,632
embedding,16,3,161501,162753,1252
block0,16,3,162753,165894,3141
block1,16,3,165894,168410,2516
patch_queue,16,4,161502,162128,626
embedding,16,4,162128,163380,1252
block0,16,4,163380,166527,3147
block1,16,4,166527,169043,2516
patch_queue,16,5,162129,162755,626
embedding,16,5,162755,164013,1258
block0,16,5,164013,167154,3141
block1,16,5,167154,169670,2516
patch_queue,16,6,162756,163382,626
embedding,16,6,163382,164640,1258
block0,16,6,164640,167781,3141
block1,16,6,167781,170297,2516
patch_queue,16,7,163383,164015,632
embedding,16,7,164015,165267,1252
block0,16,7,165267,168408,3141
block1,16,7,168408,170924,2516
patch_queue,16,8,164016,164642,626
embedding,16,8,164642,165894,1252
block0,16,8,165894,169041,3147
block1,16,8,169041,171557,2516
patch_queue,16,9,164643,165269,626
embedding,16,9,165269,166527,1258
block0,16,9,166527,169668,3141
block1,16,9,169668,172184,2516
patch_queue,16,10,165270,165896,626
embedding,16,10,165896,167154,1258
block0,16,10,167154,170295,3141
block1,16,10,170295,172811,2516
patch_queue,16,11,165897,166529,632
embedding,16,11,166529,167781,1252
block0,16,11,167781,170922,3141
block1,16,11,170922,173438,2516
patch_queue,16,12,166530,167156,626
embedding,16,12,167156,168408,1252
block0,16,12,168408,171555,3147
block1,16,12,171555,174071,2516
patch_queue,16,13,167157,167783,626
embedding,16,13,167783,169041,1258
block0,16,13,169041,172182,3141
block1,16,13,172182,174698,2516
patch_queue,16,14,167784,168410,626
embedding,16,14,168410,169668,1258
block0,16,14,169668,172809,3141
block1,16,14,172809,175325,2516
patch_queue,16,15,168411,169043,632
embedding,16,15,169043,170295,1252
block0,16,15,170295,173436,3141
block1,16,15,173436,175952,2516
head_hidden_first_token,16,0,166529,179245,12716
head_hidden_last_token,16,15,175952,179245,3293
head_output,16,0,179245,179987,742
serializer,16,0,179987,180045,58
patch_queue,17,0,169044,169670,626
embedding,17,0,169670,170922,1252
block0,17,0,170922,174069,3147
block1,17,0,174069,176585,2516
patch_queue,17,1,169671,170297,626
embedding,17,1,170297,171555,1258
block0,17,1,171555,174696,3141
block1,17,1,174696,177212,2516
patch_queue,17,2,170298,170924,626
embedding,17,2,170924,172182,1258
block0,17,2,172182,175323,3141
block1,17,2,175323,177839,2516
patch_queue,17,3,170925,171557,632
embedding,17,3,171557,172809,1252
block0,17,3,172809,175950,3141
block1,17,3,175950,178466,2516
patch_queue,17,4,171558,172184,626
embedding,17,4,172184,173436,1252
block0,17,4,173436,176583,3147
block1,17,4,176583,179099,2516
patch_queue,17,5,172185,172811,626
embedding,17,5,172811,174069,1258
block0,17,5,174069,177210,3141
block1,17,5,177210,179726,2516
patch_queue,17,6,172812,173438,626
embedding,17,6,173438,174696,1258
block0,17,6,174696,177837,3141
block1,17,6,177837,180353,2516
patch_queue,17,7,173439,174071,632
embedding,17,7,174071,175323,1252
block0,17,7,175323,178464,3141
block1,17,7,178464,180980,2516
patch_queue,17,8,174072,174698,626
embedding,17,8,174698,175950,1252
block0,17,8,175950,179097,3147
block1,17,8,179097,181613,2516
patch_queue,17,9,174699,175325,626
embedding,17,9,175325,176583,1258
block0,17,9,176583,179724,3141
block1,17,9,179724,182240,2516
patch_queue,17,10,175326,175952,626
embedding,17,10,175952,177210,1258
block0,17,10,177210,180351,3141
block1,17,10,180351,182867,2516
patch_queue,17,11,175953,176585,632
embedding,17,11,176585,177837,1252
block0,17,11,177837,180978,3141
block1,17,11,180978,183494,2516
patch_queue,17,12,176586,177212,626
embedding,17,12,177212,178464,1252
block0,17,12,178464,181611,3147
block1,17,12,181611,184127,2516
patch_queue,17,13,177213,177839,626
embedding,17,13,177839,179097,1258
block0,17,13,179097,182238,3141
block1,17,13,182238,184754,2516
patch_queue,17,14,177840,178466,626
embedding,17,14,178466,179724,1258
block0,17,14,179724,182865,3141
block1,17,14,182865,185381,2516
patch_queue,17,15,178467,179099,632
embedding,17,15,179099,180351,1252
block0,17,15,180351,183492,3141
block1,17,15,183492,186008,2516
head_hidden_first_token,17,0,176585,189301,12716
head_hidden_last_token,17,15,186008,189301,3293
head_output,17,0,189301,190043,742
serializer,17,0,190043,190101,58
patch_queue,18,0,179100,179726,626
embedding,18,0,179726,180978,1252
block0,18,0,180978,184125,3147
block1,18,0,184125,186641,2516
patch_queue,18,1,179727,180353,626
embedding,18,1,180353,181611,1258
block0,18,1,181611,184752,3141
block1,18,1,184752,187268,2516
patch_queue,18,2,180354,180980,626
embedding,18,2,180980,182238,1258
block0,18,2,182238,185379,3141
block1,18,2,185379,187895,2516
patch_queue,18,3,180981,181613,632
embedding,18,3,181613,182865,1252
block0,18,3,182865,186006,3141
block1,18,3,186006,188522,2516
patch_queue,18,4,181614,182240,626
embedding,18,4,182240,183492,1252
block0,18,4,183492,186639,3147
block1,18,4,186639,189155,2516
patch_queue,18,5,182241,182867,626
embedding,18,5,182867,184125,1258
block0,18,5,184125,187266,3141
block1,18,5,187266,189782,2516
patch_queue,18,6,182868,183494,626
embedding,18,6,183494,184752,1258
block0,18,6,184752,187893,3141
block1,18,6,187893,190409,2516
patch_queue,18,7,183495,184127,632
embedding,18,7,184127,185379,1252
block0,18,7,185379,188520,3141
block1,18,7,188520,191036,2516
patch_queue,18,8,184128,184754,626
embedding,18,8,184754,186006,1252
block0,18,8,186006,189153,3147
block1,18,8,189153,191669,2516
patch_queue,18,9,184755,185381,626
embedding,18,9,185381,186639,1258
block0,18,9,186639,189780,3141
block1,18,9,189780,192296,2516
patch_queue,18,10,185382,186008,626
embedding,18,10,186008,187266,1258
block0,18,10,187266,190407,3141
block1,18,10,190407,192923,2516
patch_queue,18,11,186009,186641,632
embedding,18,11,186641,187893,1252
block0,18,11,187893,191034,3141
block1,18,11,191034,193550,2516
patch_queue,18,12,186642,187268,626
embedding,18,12,187268,188520,1252
block0,18,12,188520,191667,3147
block1,18,12,191667,194183,2516
patch_queue,18,13,187269,187895,626
embedding,18,13,187895,189153,1258
block0,18,13,189153,192294,3141
block1,18,13,192294,194810,2516
patch_queue,18,14,187896,188522,626
embedding,18,14,188522,189780,1258
block0,18,14,189780,192921,3141
block1,18,14,192921,195437,2516
patch_queue,18,15,188523,189155,632
embedding,18,15,189155,190407,1252
block0,18,15,190407,193548,3141
block1,18,15,193548,196064,2516
head_hidden_first_token,18,0,186641,199357,12716
head_hidden_last_token,18,15,196064,199357,3293
head_output,18,0,199357,200099,742
serializer,18,0,200099,200157,58
patch_queue,19,0,189156,189782,626
embedding,19,0,189782,191034,1252
block0,19,0,191034,194181,3147
block1,19,0,194181,196697,2516
patch_queue,19,1,189783,190409,626
embedding,19,1,190409,191667,1258
block0,19,1,191667,194808,3141
block1,19,1,194808,197324,2516
patch_queue,19,2,190410,191036,626
embedding,19,2,191036,192294,1258
block0,19,2,192294,195435,3141
block1,19,2,195435,197951,2516
patch_queue,19,3,191037,191669,632
embedding,19,3,191669,192921,1252
block0,19,3,192921,196062,3141
block1,19,3,196062,198578,2516
patch_queue,19,4,191670,192296,626
embedding,19,4,192296,193548,1252
block0,19,4,193548,196695,3147
block1,19,4,196695,199211,2516
patch_queue,19,5,192297,192923,626
embedding,19,5,192923,194181,1258
block0,19,5,194181,197322,3141
block1,19,5,197322,199838,2516
patch_queue,19,6,192924,193550,626
embedding,19,6,193550,194808,1258
block0,19,6,194808,197949,3141
block1,19,6,197949,200465,2516
patch_queue,19,7,193551,194183,632
embedding,19,7,194183,195435,1252
block0,19,7,195435,198576,3141
block1,19,7,198576,201092,2516
patch_queue,19,8,194184,194810,626
embedding,19,8,194810,196062,1252
block0,19,8,196062,199209,3147
block1,19,8,199209,201725,2516
patch_queue,19,9,194811,195437,626
embedding,19,9,195437,196695,1258
block0,19,9,196695,199836,3141
block1,19,9,199836,202352,2516
patch_queue,19,10,195438,196064,626
embedding,19,10,196064,197322,1258
block0,19,10,197322,200463,3141
block1,19,10,200463,202979,2516
patch_queue,19,11,196065,196697,632
embedding,19,11,196697,197949,1252
block0,19,11,197949,201090,3141
block1,19,11,201090,203606,2516
patch_queue,19,12,196698,197324,626
embedding,19,12,197324,198576,1252
block0,19,12,198576,201723,3147
block1,19,12,201723,204239,2516
patch_queue,19,13,197325,197951,626
embedding,19,13,197951,199209,1258
block0,19,13,199209,202350,3141
block1,19,13,202350,204866,2516
patch_queue,19,14,197952,198578,626
embedding,19,14,198578,199836,1258
block0,19,14,199836,202977,3141
block1,19,14,202977,205493,2516
patch_queue,19,15,198579,199211,632
embedding,19,15,199211,200463,1252
block0,19,15,200463,203604,3141
block1,19,15,203604,206120,2516
head_hidden_first_token,19,0,196697,209413,12716
head_hidden_last_token,19,15,206120,209413,3293
head_output,19,0,209413,210155,742
serializer,19,0,210155,210213,58
patch_queue,20,0,199212,199838,626
embedding,20,0,199838,201090,1252
block0,20,0,201090,204237,3147
block1,20,0,204237,206753,2516
patch_queue,20,1,199839,200465,626
embedding,20,1,200465,201723,1258
block0,20,1,201723,204864,3141
block1,20,1,204864,207380,2516
patch_queue,20,2,200466,201092,626
embedding,20,2,201092,202350,1258
block0,20,2,202350,205491,3141
block1,20,2,205491,208007,2516
patch_queue,20,3,201093,201725,632
embedding,20,3,201725,202977,1252
block0,20,3,202977,206118,3141
block1,20,3,206118,208634,2516
patch_queue,20,4,201726,202352,626
embedding,20,4,202352,203604,1252
block0,20,4,203604,206751,3147
block1,20,4,206751,209267,2516
patch_queue,20,5,202353,202979,626
embedding,20,5,202979,204237,1258
block0,20,5,204237,207378,3141
block1,20,5,207378,209894,2516
patch_queue,20,6,202980,203606,626
embedding,20,6,203606,204864,1258
block0,20,6,204864,208005,3141
block1,20,6,208005,210521,2516
patch_queue,20,7,203607,204239,632
embedding,20,7,204239,205491,1252
block0,20,7,205491,208632,3141
block1,20,7,208632,211148,2516
patch_queue,20,8,204240,204866,626
embedding,20,8,204866,206118,1252
block0,20,8,206118,209265,3147
block1,20,8,209265,211781,2516
patch_queue,20,9,204867,205493,626
embedding,20,9,205493,206751,1258
block0,20,9,206751,209892,3141
block1,20,9,209892,212408,2516
patch_queue,20,10,205494,206120,626
embedding,20,10,206120,207378,1258
block0,20,10,207378,210519,3141
block1,20,10,210519,213035,2516
patch_queue,20,11,206121,206753,632
embedding,20,11,206753,208005,1252
block0,20,11,208005,211146,3141
block1,20,11,211146,213662,2516
patch_queue,20,12,206754,207380,626
embedding,20,12,207380,208632,1252
block0,20,12,208632,211779,3147
block1,20,12,211779,214295,2516
patch_queue,20,13,207381,208007,626
embedding,20,13,208007,209265,1258
block0,20,13,209265,212406,3141
block1,20,13,212406,214922,2516
patch_queue,20,14,208008,208634,626
embedding,20,14,208634,209892,1258
block0,20,14,209892,213033,3141
block1,20,14,213033,215549,2516
patch_queue,20,15,208635,209267,632
embedding,20,15,209267,210519,1252
block0,20,15,210519,213660,3141
block1,20,15,213660,216176,2516
head_hidden_first_token,20,0,206753,219469,12716
head_hidden_last_token,20,15,216176,219469,3293
head_output,20,0,219469,220211,742
serializer,20,0,220211,220269,58
patch_queue,21,0,209268,209894,626
embedding,21,0,209894,211146,1252
block0,21,0,211146,214293,3147
block1,21,0,214293,216809,2516
patch_queue,21,1,209895,210521,626
embedding,21,1,210521,211779,1258
block0,21,1,211779,214920,3141
block1,21,1,214920,217436,2516
patch_queue,21,2,210522,211148,626
embedding,21,2,211148,212406,1258
block0,21,2,212406,215547,3141
block1,21,2,215547,218063,2516
patch_queue,21,3,211149,211781,632
embedding,21,3,211781,213033,1252
block0,21,3,213033,216174,3141
block1,21,3,216174,218690,2516
patch_queue,21,4,211782,212408,626
embedding,21,4,212408,213660,1252
block0,21,4,213660,216807,3147
block1,21,4,216807,219323,2516
patch_queue,21,5,212409,213035,626
embedding,21,5,213035,214293,1258
block0,21,5,214293,217434,3141
block1,21,5,217434,219950,2516
patch_queue,21,6,213036,213662,626
embedding,21,6,213662,214920,1258
block0,21,6,214920,218061,3141
block1,21,6,218061,220577,2516
patch_queue,21,7,213663,214295,632
embedding,21,7,214295,215547,1252
block0,21,7,215547,218688,3141
block1,21,7,218688,221204,2516
patch_queue,21,8,214296,214922,626
embedding,21,8,214922,216174,1252
block0,21,8,216174,219321,3147
block1,21,8,219321,221837,2516
patch_queue,21,9,214923,215549,626
embedding,21,9,215549,216807,1258
block0,21,9,216807,219948,3141
block1,21,9,219948,222464,2516
patch_queue,21,10,215550,216176,626
embedding,21,10,216176,217434,1258
block0,21,10,217434,220575,3141
block1,21,10,220575,223091,2516
patch_queue,21,11,216177,216809,632
embedding,21,11,216809,218061,1252
block0,21,11,218061,221202,3141
block1,21,11,221202,223718,2516
patch_queue,21,12,216810,217436,626
embedding,21,12,217436,218688,1252
block0,21,12,218688,221835,3147
block1,21,12,221835,224351,2516
patch_queue,21,13,217437,218063,626
embedding,21,13,218063,219321,1258
block0,21,13,219321,222462,3141
block1,21,13,222462,224978,2516
patch_queue,21,14,218064,218690,626
embedding,21,14,218690,219948,1258
block0,21,14,219948,223089,3141
block1,21,14,223089,225605,2516
patch_queue,21,15,218691,219323,632
embedding,21,15,219323,220575,1252
block0,21,15,220575,223716,3141
block1,21,15,223716,226232,2516
head_hidden_first_token,21,0,216809,229525,12716
head_hidden_last_token,21,15,226232,229525,3293
head_output,21,0,229525,230267,742
serializer,21,0,230267,230325,58
patch_queue,22,0,219324,219950,626
embedding,22,0,219950,221202,1252
block0,22,0,221202,224349,3147
block1,22,0,224349,226865,2516
patch_queue,22,1,219951,220577,626
embedding,22,1,220577,221835,1258
block0,22,1,221835,224976,3141
block1,22,1,224976,227492,2516
patch_queue,22,2,220578,221204,626
embedding,22,2,221204,222462,1258
block0,22,2,222462,225603,3141
block1,22,2,225603,228119,2516
patch_queue,22,3,221205,221837,632
embedding,22,3,221837,223089,1252
block0,22,3,223089,226230,3141
block1,22,3,226230,228746,2516
patch_queue,22,4,221838,222464,626
embedding,22,4,222464,223716,1252
block0,22,4,223716,226863,3147
block1,22,4,226863,229379,2516
patch_queue,22,5,222465,223091,626
embedding,22,5,223091,224349,1258
block0,22,5,224349,227490,3141
block1,22,5,227490,230006,2516
patch_queue,22,6,223092,223718,626
embedding,22,6,223718,224976,1258
block0,22,6,224976,228117,3141
block1,22,6,228117,230633,2516
patch_queue,22,7,223719,224351,632
embedding,22,7,224351,225603,1252
block0,22,7,225603,228744,3141
block1,22,7,228744,231260,2516
patch_queue,22,8,224352,224978,626
embedding,22,8,224978,226230,1252
block0,22,8,226230,229377,3147
block1,22,8,229377,231893,2516
patch_queue,22,9,224979,225605,626
embedding,22,9,225605,226863,1258
block0,22,9,226863,230004,3141
block1,22,9,230004,232520,2516
patch_queue,22,10,225606,226232,626
embedding,22,10,226232,227490,1258
block0,22,10,227490,230631,3141
block1,22,10,230631,233147,2516
patch_queue,22,11,226233,226865,632
embedding,22,11,226865,228117,1252
block0,22,11,228117,231258,3141
block1,22,11,231258,233774,2516
patch_queue,22,12,226866,227492,626
embedding,22,12,227492,228744,1252
block0,22,12,228744,231891,3147
block1,22,12,231891,234407,2516
patch_queue,22,13,227493,228119,626
embedding,22,13,228119,229377,1258
block0,22,13,229377,232518,3141
block1,22,13,232518,235034,2516
patch_queue,22,14,228120,228746,626
embedding,22,14,228746,230004,1258
block0,22,14,230004,233145,3141
block1,22,14,233145,235661,2516
patch_queue,22,15,228747,229379,632
embedding,22,15,229379,230631,1252
block0,22,15,230631,233772,3141
block1,22,15,233772,236288,2516
head_hidden_first_token,22,0,226865,239581,12716
head_hidden_last_token,22,15,236288,239581,3293
head_output,22,0,239581,240323,742
serializer,22,0,240323,240381,58
patch_queue,23,0,229380,230006,626
embedding,23,0,230006,231258,1252
block0,23,0,231258,234405,3147
block1,23,0,234405,236921,2516
patch_queue,23,1,230007,230633,626
embedding,23,1,230633,231891,1258
block0,23,1,231891,235032,3141
block1,23,1,235032,237548,2516
patch_queue,23,2,230634,231260,626
embedding,23,2,231260,232518,1258
block0,23,2,232518,235659,3141
block1,23,2,235659,238175,2516
patch_queue,23,3,231261,231893,632
embedding,23,3,231893,233145,1252
block0,23,3,233145,236286,3141
block1,23,3,236286,238802,2516
patch_queue,23,4,231894,232520,626
embedding,23,4,232520,233772,1252
block0,23,4,233772,236919,3147
block1,23,4,236919,239435,2516
patch_queue,23,5,232521,233147,626
embedding,23,5,233147,234405,1258
block0,23,5,234405,237546,3141
block1,23,5,237546,240062,2516
patch_queue,23,6,233148,233774,626
embedding,23,6,233774,235032,1258
block0,23,6,235032,238173,3141
block1,23,6,238173,240689,2516
patch_queue,23,7,233775,234407,632
embedding,23,7,234407,235659,1252
block0,23,7,235659,238800,3141
block1,23,7,238800,241316,2516
patch_queue,23,8,234408,235034,626
embedding,23,8,235034,236286,1252
block0,23,8,236286,239433,3147
block1,23,8,239433,241949,2516
patch_queue,23,9,235035,235661,626
embedding,23,9,235661,236919,1258
block0,23,9,236919,240060,3141
block1,23,9,240060,242576,2516
patch_queue,23,10,235662,236288,626
embedding,23,10,236288,237546,1258
block0,23,10,237546,240687,3141
block1,23,10,240687,243203,2516
patch_queue,23,11,236289,236921,632
embedding,23,11,236921,238173,1252
block0,23,11,238173,241314,3141
block1,23,11,241314,243830,2516
patch_queue,23,12,236922,237548,626
embedding,23,12,237548,238800,1252
block0,23,12,238800,241947,3147
block1,23,12,241947,244463,2516
patch_queue,23,13,237549,238175,626
embedding,23,13,238175,239433,1258
block0,23,13,239433,242574,3141
block1,23,13,242574,245090,2516
patch_queue,23,14,238176,238802,626
embedding,23,14,238802,240060,1258
block0,23,14,240060,243201,3141
block1,23,14,243201,245717,2516
patch_queue,23,15,238803,239435,632
embedding,23,15,239435,240687,1252
block0,23,15,240687,243828,3141
block1,23,15,243828,246344,2516
head_hidden_first_token,23,0,236921,249637,12716
head_hidden_last_token,23,15,246344,249637,3293
head_output,23,0,249637,250379,742
serializer,23,0,250379,250437,58
patch_queue,24,0,239436,240062,626
embedding,24,0,240062,241314,1252
block0,24,0,241314,244461,3147
block1,24,0,244461,246977,2516
patch_queue,24,1,240063,240689,626
embedding,24,1,240689,241947,1258
block0,24,1,241947,245088,3141
block1,24,1,245088,247604,2516
patch_queue,24,2,240690,241316,626
embedding,24,2,241316,242574,1258
block0,24,2,242574,245715,3141
block1,24,2,245715,248231,2516
patch_queue,24,3,241317,241949,632
embedding,24,3,241949,243201,1252
block0,24,3,243201,246342,3141
block1,24,3,246342,248858,2516
patch_queue,24,4,241950,242576,626
embedding,24,4,242576,243828,1252
block0,24,4,243828,246975,3147
